历史行情.指标排序沪深Ａ股 日期:2017-07-18,二 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
002447	壹桥股份														
002448	中原内配	0.10	9.91	6827850	67335552	0.064	0.116	-0.103	-0.747	0.036	0.192	0.181	26.305	31.945	
002449	国星光电	2.93	15.44	7681476	116562728	-0.024	0.162	-0.372	-0.649	0.068	0.115	0.286	19.854	24.170	
002450	康得新	1.56	21.51	34772908	741351232	0.124	0.292	-0.336	-0.314	-0.044	0.124	0.302	50.758	65.715	
002451	摩恩电气	1.63	21.14	2382146	49228372	0.389	0.418	-0.057	-0.276	0.295	0.346	0.393	8.645	10.134	
002452	长高集团	0.32	6.35	3473022	21824638	-0.054	0.011	-0.129	-0.862	-0.173	0.027	0.137	0.428	4.493	
002453	天马精化	0.64	7.91	1924100	15071754	0.075	0.104	-0.059	-0.227	0.412	0.237	0.239	2.086	3.279	
002454	松芝股份	1.28	11.91	2008037	23763082	-0.109	-0.017	-0.185	-0.529	-0.071	-0.040	0.053	3.654	7.193	
002455	百川股份	3.37	10.75	6180383	65362156	0.065	-0.024	0.178	0.088	0.435	0.199	-0.055	43.808	24.328	
002456	欧菲光	2.51	17.59	29865700	520085920	0.321	0.451	-0.262	-0.299	0.188	0.378	0.506	172.725	158.608	
002457	青龙管业	-4.86	13.50	59095476	783398080	-0.733	-0.241	-0.983	-0.524	-0.114	-0.189	0.103	162.921	153.885	
002458	益生股份	8.74	25.99	9409905	234762448	1.041	0.864	0.354	0.664	0.094	0.694	0.602	13.091	15.346	
002459	天业通联	2.73	13.92	5369511	73841544	-0.626	-0.454	-0.345	-1.347	-1.019	-0.539	-0.423	-27.177	-18.822	
002460	赣锋锂业	1.67	52.99	26459422	1376844160	2.510	2.143	0.734	0.855	0.891	0.858	0.751	196.421	204.062	
002461	珠江啤酒	-0.19	10.78	3369000	36017856	-0.057	0.085	-0.283	-0.835	-0.115	0.076	0.215	-0.255	1.917	
002462	嘉事堂	0.44	36.76	1758012	64226028	-0.306	-0.145	-0.323	-0.190	0.153	-0.054	0.002	2.388	3.648	
002463	沪电股份	0.70	4.32	12776574	54775804	-0.019	0.014	-0.066	-0.592	-0.197	0.019	0.121	7.577	20.866	
002464	金利科技														
002465	海格通信	0.00	10.97	9471506	102912768	0.098	0.113	-0.030	-0.371	-0.024	0.192	0.159	40.676	43.321	
002466	天齐锂业	-0.02	61.86	28283640	1722326016	3.439	3.107	0.664	0.972	0.956	0.986	0.916	170.840	200.384	
002467	二六三	1.69	7.23	4798623	34385808	-0.153	-0.060	-0.186	-1.323	-0.524	-0.155	-0.002	-9.196	0.108	
002468	申通快递	2.47	25.30	4068554	101904448	-0.107	-0.100	-0.013	-0.103	-0.282	-0.077	-0.023	5.878	4.266	
002469	三维工程	1.24	7.33	1969950	14365790	-0.005	0.064	-0.139	-1.304	-0.086	0.157	0.274	8.885	11.848	
002470	金正大	3.38	7.65	13863579	104605336	0.097	0.089	0.017	0.188	-0.021	0.184	0.190	27.629	30.599	
002471	中超控股	1.31	4.63	6711077	30808190	-0.027	0.003	-0.059	-0.564	0.029	0.051	0.089	10.135	21.001	
002472	双环传动	0.00	9.74	3746248	36357460	-0.100	0.040	-0.278	-1.100	-0.321	-0.030	0.189	-4.585	-0.335	
002473	*ST圣莱														
002474	榕基软件	-0.31	9.51	9697607	90945704	-0.201	-0.058	-0.285	-1.852	-0.445	-0.123	0.018	-8.406	2.693	
002475	立讯精密	-0.56	19.56	9909934	193285904	0.209	0.189	0.039	-0.046	0.067	0.149	0.132	27.359	22.627	
002476	宝莫股份	1.45	7.02	5404900	37683764	-0.089	0.043	-0.264	-1.973	-0.829	-0.040	0.218	-27.702	-16.510	
002477	雏鹰农牧	0.47	4.25	27150416	116099208	-0.050	-0.044	-0.013	-0.730	-0.276	-0.104	-0.121	111.494	90.740	
002478	常宝股份	3.57	6.09	12727102	76124968	0.056	0.003	0.107	0.059	-0.105	0.046	-0.091	21.649	13.975	
002479	富春环保	-2.56	11.05	12075865	132316488	-0.088	0.011	-0.198	-0.641	-0.084	0.042	0.118	-1.197	6.123	
002480	新筑股份	1.21	7.50	4091332	30324440	-0.126	-0.070	-0.112	-0.806	-0.455	-0.148	-0.074	-3.587	0.595	
002481	双塔食品	0.32	6.34	5141177	32318062	-0.079	-0.046	-0.067	-0.711	-0.206	-0.120	-0.080	8.192	2.447	
002482	广田集团	1.72	8.27	4487007	37026200	-0.026	0.104	-0.260	-1.138	0.036	0.104	0.294	-22.350	-18.331	
002483	润邦股份	1.82	6.15	3137272	19139704	-0.096	-0.045	-0.101	-0.873	-0.279	-0.117	-0.054	2.471	4.838	
002484	江海股份	0.11	9.45	2269319	21266310	0.101	0.176	-0.150	-1.184	0.111	0.311	0.362	18.325	20.125	
002485	希努尔	4.50	26.70	3362260	88351496	0.695	0.882	-0.374	-0.227	-0.244	0.451	0.641	18.329	16.983	
002486	嘉麟杰														
002487	大金重工	0.36	5.56	5832700	32281934	-0.144	-0.074	-0.139	-1.170	-0.360	-0.172	-0.065	-10.629	-0.403	
002488	金固股份	0.10	10.26	3318003	33873524	-0.254	-0.092	-0.324	-1.577	-0.497	-0.171	-0.004	-6.046	1.924	
002489	浙江永强	2.15	6.18	7656500	46699720	-0.065	-0.036	-0.058	-0.555	-0.196	-0.109	-0.049	-8.318	-2.777	
002490	*ST墨龙	-0.22	4.48	9779101	42988772	0.012	0.010	0.005	-0.143	0.117	0.124	0.059	-8.475	-5.755	
002491	通鼎互联	-1.25	12.60	4950026	62468908	0.050	0.158	-0.216	-0.631	0.122	0.204	0.275	-2.218	1.828	
002492	恒基达鑫	-2.63	8.14	14668948	118201792	-0.163	0.010	-0.347	-2.933	-1.642	-0.224	0.063	37.364	20.002	
002493	荣盛石化	5.99	10.44	20362212	208157264	0.237	0.221	0.031	0.095	0.450	0.380	0.349	56.881	43.564	
002494	华斯股份	-0.16	12.25	10864509	132745224	-0.931	-0.710	-0.443	-2.385	-1.616	-0.792	-0.633	-62.285	-65.223	
002495	佳隆股份	0.48	4.23	3889040	16369960	-0.058	-0.022	-0.073	-0.896	-0.283	-0.083	0.016	0.096	3.028	
002496	辉丰股份	0.62	4.89	11202410	54272048	0.047	0.063	-0.033	-0.297	0.103	0.221	0.253	41.326	47.917	
002497	雅化集团	4.70	11.81	74389264	858198592	0.624	0.564	0.120	0.724	0.938	1.112	0.906	312.988	327.786	
002498	汉缆股份	0.85	3.57	5221317	18567916	-0.006	0.004	-0.021	-0.228	0.092	0.041	0.064	13.399	19.577	
002499	科林环保	-2.55	21.82	3457919	74753168	-0.753	-0.320	-0.865			-0.269		-3.212		
002500	山西证券	2.47	10.38	55069172	566865792	0.309	0.264	0.090	0.028	0.444	0.539	0.361	197.038	191.114	
002501	利源精制	-2.45	10.77	17957100	193905792	-0.025	0.034	-0.119	-0.654	-0.129	0.058	0.080	11.197	19.981	
002502	骅威文化					-0.250	-0.157	-0.185	-1.544		-0.305	-0.216	-56.470	-54.076	
002503	搜于特	-2.64	7.00	22152338	156669584	0.060	0.053	0.014	0.138	0.126	0.178	0.089	22.452	43.420	
002504	*ST弘高														
002505	大康农业														
002506	协鑫集成	1.69	4.22	10285481	43210304	0.009	0.044	-0.069	-0.245	0.270	0.151	0.264	36.313	57.979	
002507	涪陵榨菜	0.09	10.60	5959104	62799028	-0.117	-0.055	-0.123	-0.551	-0.192	-0.115	-0.018	-0.520	1.087	
002508	老板电器	-1.87	41.38	5161058	212798704	-0.226	-0.169	-0.113	-0.460	-0.274	-0.110	-0.101	-5.325	-10.758	
002509	天广中茂					0.093	0.049	0.088			0.122	0.080	36.349	20.862	
002510	天汽模	-0.44	6.74	52947320	351347808	0.113	0.243	-0.259	-1.470	-0.074	0.477	0.700	166.075	231.891	
002511	中顺洁柔	2.24	13.21	3976671	51563944	0.275	0.293	-0.036	-0.167	0.309	0.389	0.434	14.164	13.560	
002512	达华智能	0.37	16.26	3169100	51411604	0.258	0.312	-0.107	-0.044	0.167	0.298	0.326	15.426	21.572	
002513	蓝丰生化	-2.11	11.61	5705285	66185624	-0.481	-0.161	-0.640			-0.246		-11.596		
002514	宝馨科技	-0.75	7.99	1946126	15448813	-0.013	0.006	-0.037	-0.585	-0.235	0.010	0.025	2.622	3.957	
002515	金字火腿	-0.86	9.21	4029236	37217496	0.116	0.232	-0.232	-0.665	-0.137	0.338	0.486	7.299	37.350	
002516	旷达科技	0.77	5.24	4778026	24909502	-0.019	0.011	-0.059	-0.924	-0.159	0.051	0.090	2.757	18.805	
002517	恺英网络	0.31	32.80	4023886	128726512	-0.245	0.028	-0.547	-0.613	-0.440	-0.079	0.070	0.194	0.251	
002518	科士达	4.75	15.45	2582159	39119292	0.262	0.277	-0.031	-0.247	-0.058	0.281	0.270	10.497	10.539	
002519	银河电子	-0.44	6.77	5661325	38201664	-0.276	-0.168	-0.217	-1.237	-0.649	-0.350	-0.201	-19.168	-9.625	
002520	日发精机	0.98	9.29	2762351	25531920	0.039	0.059	-0.041	-0.522	-0.018	0.190	0.190	6.849	10.241	
002521	齐峰新材	0.30	9.88	3249202	32023014	0.019	0.023	-0.009	-0.143	0.141	0.100	0.049	16.780	17.457	
002522	浙江众成	0.14	14.43	4541428	64719140	-0.430	-0.339	-0.183	-0.742	-0.173	-0.289	-0.248	-13.810	-12.044	
002523	天桥起重	1.16	5.23	2547527	13206374	-0.033	-0.029	-0.007	-0.302	-0.066	-0.059	-0.114	-4.507	-2.208	
002524	光正集团	7.85	7.56	23690528	176128944	-0.088	0.092	-0.360	-3.320	-0.539	0.359	0.703	207.113	223.761	
002526	山东矿机	0.86	7.06	3932751	27472496	-0.089	-0.072	-0.034	-0.551	-0.135	-0.107	-0.062	2.429	2.348	
002527	新时达	-0.10	9.99	2476702	24658618	-0.103	-0.041	-0.124	-0.502	-0.116	-0.033	0.029	0.857	4.236	
002528	英飞拓	0.56	5.40	2626873	14095839	-0.073	-0.030	-0.086	-1.234	-0.159	-0.064	0.007	3.296	4.333	
002529	海源机械	-2.47	15.81	2373333	37436592	-0.106	0.140	-0.491	-1.178	-0.449	0.043	0.252	3.762	5.364	
002530	金财互联	-2.60	28.05	2659479	74836296	-0.071	0.118	-0.378	0.709	1.333	0.255	0.289	3.343	1.942	
002531	天顺风能	-0.63	6.32	3478820	21981800	-0.094	-0.060	-0.068	-0.413	-0.352	-0.195	-0.129	-15.747	-7.425	
002532	新界泵业	0.26	7.75	5114060	39407844	-0.063	0.028	-0.184	-1.651	-0.428	-0.016	0.099	1.674	-3.482	
002533	金杯电工	0.70	7.23	2768800	19957378	-0.030	0.023	-0.105	-0.772	-0.195	0.065	0.114	15.172	19.797	
002534	杭锅股份	7.68	10.94	17155330	183005728	0.280	0.165	0.229	0.560	0.273	0.354	0.203	37.501	23.358	
002535	林州重机	1.43	4.98	6460528	31848148	-0.032	0.009	-0.081	-0.811	-0.034	0.058	0.117	16.323	21.115	
002536	西泵股份	1.95	13.56	7198841	97760008	0.381	0.334	0.095	0.292	0.587	0.559	0.414	18.959	23.117	
002537	海立美达	-2.60	10.86	4282299	46564612	-0.175	-0.011	-0.328	-1.081	-0.076	-0.019	0.110	-11.620	-4.021	
002538	司尔特	-0.44	9.01	5697954	51099284	0.014	-0.000	0.028	0.263	0.186	0.033	-0.018	-6.085	-0.575	
002539	云图控股	1.45	7.69	4856230	36970296	-0.122	0.032	-0.309	-1.685	-0.803	-0.007	0.249	15.981	24.235	
002540	亚太科技	1.19	6.78	4004623	26968746	-0.018	0.023	-0.084	-0.362	0.070	0.078	0.137	19.007	22.837	
002541	鸿路钢构	0.13	15.98	985058	15655315	-0.174	-0.026	-0.295	-1.049	-0.330	-0.055	0.036	-0.040	0.984	
002542	中化岩土	0.74	9.55	22387548	212823840	-0.787	-0.561	-0.452	-2.674	-1.620	-0.837	-0.560	-184.299	-96.710	
002543	万和电气	-5.22	21.26	6408537	134625488	-0.363	-0.003	-0.721	-0.729	-0.151	-0.118	-0.018	-4.793	-1.144	
002544	杰赛科技	-0.05	19.32	5882885	112673376	-0.720	-0.356	-0.728	-2.159	-0.879	-0.335	-0.131	-32.270	-22.309	
002545	东方铁塔	-0.41	12.07	4358400	51892288	0.157	0.227	-0.140	-0.106	0.205	0.201	0.276	5.306	-1.737	
002546	新联电子	1.83	5.57	3921165	21671402	-0.048	0.007	-0.109	-1.325	-0.325	-0.002	0.108	13.209	18.202	
002547	春兴精工														
002548	金新农	-0.83	10.69	2351514	24918532	-0.271	-0.143	-0.254	-1.357	-0.325	-0.231	-0.135	-4.355	-4.126	
002549	凯美特气	0.00	7.09	2236223	15635349	-0.106	-0.069	-0.074	-0.840	-0.469	-0.181	-0.139	-6.500	-8.229	
002550	千红制药	-0.71	5.57	8788500	48757672	-0.071	-0.035	-0.071	-0.745	-0.154	-0.098	-0.050	-27.922	-20.856	
002551	尚荣医疗	0.43	9.28	7424636	68321904	-0.260	-0.105	-0.311	-1.174	-0.385	-0.237	-0.076	-16.519	-9.351	
002552	宝鼎科技	2.31	10.61	1925484	20299560	-0.491	-0.319	-0.345	-2.290	-1.188	-0.491	-0.282	-21.832	-13.144	
002553	南方轴承	2.09	10.77	1849188	19852544	-0.017	0.106	-0.246	-1.517	-0.203	0.148	0.320	11.329	13.540	
002554	惠博普	1.90	5.36	8941552	47465720	-0.171	-0.119	-0.104	-1.436	-0.590	-0.340	-0.270	-16.047	-12.692	
002555	三七互娱	-1.51	22.11	8464869	186526464	-0.542	-0.239	-0.605	-1.716	-0.757	-0.318	-0.108	-20.392	-15.971	
002556	辉隆股份	0.59	6.79	7833382	52905284	-0.028	0.014	-0.083	-1.035	-0.107	0.077	0.100	9.713	16.044	
002557	洽洽食品	0.00	13.30	1219539	16140908	-0.130	0.002	-0.263	-0.636	-0.220	-0.067	0.098	-2.529	-1.796	
002558	巨人网络	-2.02	43.21	2180768	94396472	-0.423	-0.307	-0.231	-0.809	-0.400	-0.014	0.003	4.470	8.098	
002559	亚威股份	-0.83	10.79	3425794	36919000	0.059	0.082	-0.045	-0.235	0.060	0.147	0.134	4.037	5.254	
002560	通达股份	0.90	7.88	4775231	37407776	-0.092	0.050	-0.284	-1.242	-0.239	0.084	0.253	24.365	32.958	
002561	徐家汇	1.42	12.82	4479319	56907688	-0.026	0.046	-0.143	-0.720	-0.164	0.083	0.110	12.931	22.598	
002562	兄弟科技	-0.96	12.40	7581975	93070952	-0.032	0.121	-0.307	-1.513	-0.262	0.140	0.289	5.729	10.680	
002563	森马服饰	0.25	7.87	4681771	36580012	-0.168	-0.107	-0.123	-0.624	-0.308	-0.240	-0.130	-26.783	-20.015	
002564	天沃科技	1.15	8.77	7194701	62864216	-0.218	-0.229	0.021	-0.551	-0.311	-0.343	-0.438	-21.672	-12.870	
002565	顺灏股份	-1.06	6.53	4229626	27475370	-0.287	-0.210	-0.155	-1.373	-0.653	-0.491	-0.366	-25.247	-20.078	
002566	益盛药业	-4.72	9.90	9859344	98606088	-0.153	-0.037	-0.232	-1.303	-0.292	-0.052	0.022	-6.102	1.093	
002567	唐人神					-0.228	-0.180	-0.097			-0.323	-0.232	3.034	0.984	
002568	百润股份	-2.46	16.62	2023032	33589036	0.026	0.006	0.041	-0.509	0.215	0.124	0.044	3.030	2.845	
002569	步森股份														
002570	贝因美					-0.183	-0.070	-0.226	-0.820	-0.352	-0.112	-0.062	-13.894	9.918	
002571	*ST德力	-5.04	6.59	10424622	68963568	-0.180	-0.150	-0.059	-0.727		-0.267	-0.294	-11.748	-2.930	
002572	索菲亚	0.05	39.62	2546842	100964888	0.078	0.206	-0.256	-0.044	-0.111	0.002	0.113	1.825	-2.011	
002573	清新环境	0.54	16.81	13330433	222572832	-0.359	-0.197	-0.324	-0.417	0.103	-0.120	-0.034	-1.778	9.599	
002574	明牌珠宝	0.48	8.36	3946600	32779570	0.005	0.047	-0.085	-1.058	-0.041	0.110	0.114	7.975	14.862	
002575	群兴玩具	6.19	9.60	18894612	173001840	-0.166	-0.287	0.242	-0.428	-0.679	-0.446	-0.566	4.260	-8.053	
002576	通达动力														
002577	雷柏科技	1.92	19.68	3041765	59494204	-0.598	-0.172	-0.851	-2.265	-1.036	-0.172	0.127	0.244	5.310	
002578	闽发铝业	0.00	4.78	14808200	70421912	0.119	0.078	0.083	0.489	0.455	0.390	0.159	139.095	141.721	
002579	中京电子	-0.21	9.72	2635016	25473326	-0.224	-0.077	-0.294	-1.365	-0.550	-0.200	0.015	-15.198	-15.845	
002580	圣阳股份	1.01	6.97	5932796	40739064	-0.122	0.002	-0.249	-1.531	-0.330	-0.030	0.185	-1.513	8.874	
002581	未名医药	-0.15	20.07	2248425	44855720	-0.263	-0.279	0.031	-0.305	-0.232	-0.184	-0.221	3.085	-0.296	
002582	好想你	1.29	14.90	31692264	472511008	0.570	0.235	0.670	1.235	0.347	0.472	0.079	64.073	34.967	
002583	海能达	3.50	15.98	7465571	118089376	0.207	0.276	-0.138	0.015	0.262	0.281	0.354	23.396	22.892	
002584	西陇科学	-3.09	13.50	16041579	211877776	0.010	0.017	-0.013	-0.541	-0.407	-0.056	-0.040	1.542	-4.035	
002585	双星新材	1.55	7.19	4034662	28822190	-0.122	-0.073	-0.096	-0.759	-0.383	-0.183	-0.078	-13.259	-9.054	
002586	围海股份														
002587	奥拓电子	1.70	7.16	4523624	31999034	-0.082	-0.052	-0.059	-0.897	-0.243	-0.093	-0.025	-5.032	-5.779	
002588	史丹利	0.30	6.77	6765436	45512036	-0.164	-0.066	-0.196	-1.458	-0.409	-0.150	-0.005	-4.268	3.998	
002589	瑞康医药	-0.84	15.37	13605283	209655504	0.100	0.036	0.128	-0.178	0.273	0.164	-0.004	15.752	19.062	
002590	万安科技	-0.82	13.37	8147841	108199584	0.132	0.324	-0.385	-2.135	-0.092	0.397	0.477	-1.356	19.494	
002591	恒大高新	0.08	12.21	4009953	48805272	-0.335	0.060	-0.790	-3.016	-1.441	-0.129	0.331	6.937	10.337	
002592	八菱科技	0.19	26.60	1058941	28088984	-0.363	-0.135	-0.456	-0.972	-0.185	-0.104	0.010	0.815	1.201	
002593	日上集团	0.61	4.95	3531884	17330544	-0.017	0.018	-0.071	-0.756	-0.169	0.074	0.139	7.352	10.003	
002594	比亚迪	-0.06	48.97	2743047	134468592	-0.177	0.040	-0.434	-0.297	-0.091	-0.037	0.024	-14.473	-7.805	
002595	豪迈科技	0.19	20.84	605709	12634265	-0.203	-0.085	-0.236	-0.405	-0.207	-0.106	-0.004	-1.259	-0.797	
002596	海南瑞泽					-0.061	-0.038	-0.045			-0.092	-0.046	-6.459	-3.771	
002597	金禾实业	-0.29	20.44	6881534	140495296	0.135	0.295	-0.320	-0.509	-0.068	0.181	0.309	11.316	21.405	
002598	山东章鼓	3.00	10.65	1699179	17880296	0.041	0.170	-0.258	-1.151	-0.156	0.200	0.368	2.855	3.213	
002599	盛通股份	-0.07	13.77	1319880	18091472	-0.313	-0.215	-0.197	-0.950	-0.405	-0.238	-0.195	-4.869	-3.548	
002600	江粉磁材														
002601	龙蟒佰利	3.60	17.86	41162080	720839040	0.704	0.609	0.189	0.275	0.827	0.769	0.564	127.016	118.911	
002602	世纪华通	-1.15	35.20	2627800	92040152	0.437	0.714	-0.555	-0.472	0.150	0.226	0.319	1.018	2.005	
002603	以岭药业	-0.36	16.50	4256121	69752920	0.030	0.129	-0.198	-0.603	-0.020	0.117	0.192	4.764	7.940	
002604	龙力生物	1.03	8.82	3338663	29271380	-0.025	0.037	-0.124	-0.792	-0.058	0.078	0.156	10.247	13.956	
002605	姚记扑克	2.21	12.93	2539533	32726196	-0.127	0.030	-0.314	-0.711	-0.386	-0.024	0.141	-6.235	2.755	
002606	大连电瓷														
002607	亚夏汽车	0.73	4.14	7292566	29907540	-0.064	-0.002	-0.124	-1.355	-0.453	-0.051	0.141	-8.561	-3.818	
002608	江苏国信	1.73	11.75	5187562	60045488	-0.134	-0.043	-0.182	-1.544	-0.457	-0.119	-0.042	6.940	6.504	
002609	捷顺科技	0.00	14.95	1753610	26014368	-0.011	0.030	-0.083	-0.669	-0.244	0.042	0.071	3.309	2.642	
002610	爱康科技					-0.043	-0.014	-0.058			-0.115		-127.167		
002611	东方精工	-2.22	13.68	5236747	71243616	0.160	0.268	-0.216	-1.108	-0.207	0.318	0.444	-9.345	-4.169	
002612	朗姿股份	0.71	12.72	1259346	15929552	-0.206	-0.107	-0.197	-0.899	-0.349	-0.125	-0.036	-3.445	1.056	
002613	北玻股份	0.46	4.37	3406570	14855415	-0.139	-0.073	-0.133	-1.351	-0.760	-0.334	-0.098	-5.412	-2.959	
002614	奥佳华	0.18	17.15	4202523	71371176	0.150	0.375	-0.450	-0.610	0.133	0.255	0.493	17.912	22.824	
002615	哈尔斯	-0.10	9.79	3046945	29533590	-0.191	-0.021	-0.341	-1.341	-0.410	-0.143	0.100	-5.581	-0.278	
002616	长青集团	-0.50	10.00	15007513	148739472	-0.521	-0.370	-0.302	-1.802	-0.963	-0.585	-0.472	-84.241	-51.202	
002617	露笑科技	-0.07	14.00	1498717	20992286	-0.162	-0.046	-0.232	-1.085	-0.440	-0.105	-0.017	-22.338	-19.902	
002618	丹邦科技	0.98	10.29	2422700	24785352	-0.357	-0.183	-0.349	-1.454	-0.593	-0.259	-0.056	-2.343	0.209	
002619	巨龙管业					-0.339	-0.180	-0.318			-0.464	-0.208	-14.362	0.164	
002620	瑞和股份	-1.03	12.45	3011284	37224840	-0.732	-0.329	-0.805	-1.805	-0.760	-0.481	-0.094	-12.908	-5.946	
002621	三垒股份					-0.053	-0.011	-0.084			-0.015		1.077		
002622	融钰集团														
002623	亚玛顿	-1.88	24.00	1941386	46330740	-0.371	-0.004	-0.733	-1.052	-0.268	-0.012	0.100	-2.129	4.482	
002624	完美世界	-1.76	30.21	6190163	187840128	-0.766	-0.333	-0.865	-0.961	-0.495	-0.312	-0.123	-11.942	-6.740	
002625	光启技术														
002626	金达威	1.25	12.93	3485086	44392972	0.072	0.269	-0.396	-1.899	-0.082	0.263	0.518	9.563	11.630	
002627	宜昌交运	1.42	17.19	1363269	23156514	-0.114	0.045	-0.318	-0.967	-0.056	0.050	0.126	2.709	2.927	
002628	成都路桥	1.05	7.70	12800840	97975120	0.380	0.289	0.183	1.240	0.990	0.897	0.616	102.063	96.360	
002629	仁智股份	0.46	6.58	4248000	27813680	-0.194	-0.113	-0.161	-1.066	-0.120	-0.198	-0.104	-21.218	-8.701	
002630	华西能源	-0.45	11.13	5412865	59852680	-0.125	-0.085	-0.079	-0.647	-0.354	-0.133	-0.081	-11.514	-9.199	
002631	德尔未来	1.34	13.63	7357499	99133552	0.033	0.270	-0.474	-1.897	-0.390	0.242	0.473	36.465	46.661	
002632	道明光学	1.15	7.94	3775861	29539506	0.020	0.021	-0.003	-0.868	-0.169	0.125	0.074	10.393	11.976	
002633	申科股份	1.08	14.05	1553102	21731274	-0.974	-0.846	-0.257	-2.117	-1.057	-0.815	-0.784	-14.884	-32.947	
002634	棒杰股份	1.02	6.96	4402473	30345104	-0.318	-0.191	-0.253	-2.023	-0.743	-0.377	-0.229	-9.938	-0.453	
002635	安洁科技	-0.96	30.90	5361170	166171680	-0.656	-0.048	-1.215	-1.104	-0.490	-0.205	0.080	-13.775	-11.591	
002636	金安国纪	10.00	19.03	34134584	632934336	0.586	0.491	0.190	-0.086	0.447	0.588	0.527	77.329	52.247	
002637	赞宇科技	-2.13	10.58	2658202	28197314	-0.003	0.006	-0.018	-0.154	-0.046	0.076	0.075	10.714	10.573	
002638	勤上股份														
002639	雪人股份	0.73	8.30	8411463	68438024	-0.083	0.001	-0.167	-1.551	-0.131	0.073	0.145	20.616	27.882	
002640	跨境通	0.11	18.85	4556000	85976656	0.102	0.405	-0.606	-0.539	0.092	0.242	0.488	4.248	9.277	
002641	永高股份	0.79	5.09	2636747	13315970	-0.033	-0.010	-0.047	-0.164	-0.043	-0.043	0.004	-0.054	-0.951	
002642	荣之联	-5.70	19.01	17354038	329298144	-0.437	-0.126	-0.622			-0.125		-22.792	-1.369	
002643	万润股份	0.31	12.83	12594919	159462800	-0.329	-0.096	-0.466	-1.670	-0.405	-0.140	0.036	-10.644	7.971	
002644	佛慈制药	2.04	9.02	2079106	18697878	-0.052	-0.012	-0.079	-0.367	-0.146	-0.036	0.035	0.756	1.557	
002645	华宏科技	1.76	15.57	1242697	19183426	-0.463	-0.202	-0.522	-1.737	-0.534	-0.227	-0.029	-1.885	0.001	
002646	青青稞酒	0.48	16.71	2648888	44003144	-0.059	-0.004	-0.110	-0.364	-0.099	-0.005	0.032	2.681	3.232	
002647	民盛金科	-1.42	36.03	607783	21877736	0.112	0.463	-0.702	-0.643	-0.278	0.111	0.295	-0.344	2.797	
002648	卫星石化	2.35	15.27	9822090	148150032	0.216	0.448	-0.464	-1.039	0.149	0.332	0.632	22.081	49.186	
002649	博彦科技	0.41	9.83	5074427	49574204	-0.280	-0.146	-0.268	-1.572	-0.479	-0.232	-0.131	-23.441	-17.983	
002650	加加食品														
002651	利君股份	0.33	9.02	11724950	104608752	-0.053	0.024	-0.153	-1.339	-0.083	0.160	0.226	39.676	63.603	
002652	扬子新材	0.45	6.63	3984410	26290360	-0.189	-0.153	-0.072	-1.248	-0.496	-0.208	-0.116	-3.652	3.498	
002653	海思科	0.58	12.04	893992	10716063	-0.206	-0.126	-0.159	-0.731	-0.297	-0.143	-0.056	-0.625	-0.965	
002654	万润科技					-0.021	-0.008	-0.027			-0.019		-6.370		
002655	共达电声	5.76	8.45	13891769	113868080	-0.153	-0.099	-0.109	-0.690	-0.459	-0.133	-0.084	8.484	18.513	
002656	摩登大道	-0.32	15.75	2347456	36488808	-0.196	-0.045	-0.302	-1.129	-0.365	-0.065	0.098	-1.123	0.066	
002657	中科金财	1.14	25.79	4305206	109862656	-0.674	-0.339	-0.670	-1.426	-0.399	-0.175	-0.045	-7.024	-1.375	
002658	雪迪龙	-3.28	14.17	7999931	113517296	-0.754	-0.456	-0.596	-2.994	-1.046	-0.567	-0.340	-12.773	-4.992	
002659	中泰桥梁	0.00	15.68	820708	12804641	0.271	0.370	-0.197	-0.482	0.304	0.358	0.432	8.275	8.902	
002660	茂硕电源	0.60	8.45	2886166	24288280	-0.170	-0.038	-0.265	-1.614	-0.562	-0.094	0.062	-1.620	2.428	
002661	克明面业	1.26	15.23	973300	14711423	-0.204	-0.110	-0.187	-0.604	-0.269	-0.157	-0.083	-5.169	-3.485	
002662	京威股份	-0.30	6.58	6814925	44580996	-0.112	-0.044	-0.136	-0.976	-0.258	-0.104	-0.001	-11.386	-4.085	
002663	普邦股份					-0.038	-0.037	-0.000	0.112	-0.072	-0.147	-0.147	15.103	-11.671	
002664	信质电机	2.10	26.70	3697336	98642608	0.233	0.594	-0.722			0.314	0.435	43.279	46.004	
002665	首航节能	0.28	7.13	15255696	107806424	-0.095	-0.104	0.019	-0.502	-0.242	-0.187	-0.268	5.398	-7.112	
002666	德联集团	0.35	5.80	5273637	30305490	-0.124	-0.076	-0.095	-1.041	-0.429	-0.168	-0.098	1.250	4.332	
002667	鞍重股份	-0.18	16.45	2129012	34636804	-0.353	-0.108	-0.490	-1.136	-0.429	-0.155	0.031	-4.624	-1.806	
002668	奥马电器					-0.282	-0.287	0.010	-0.186	-0.200	-0.179	-0.197	-0.313	-1.625	
002669	康达新材														
002670	国盛金控	1.52	14.74	1684353	24761142	-0.178	-0.001	-0.354	-1.707	-1.081	-0.112	0.145	-0.688	5.671	
