历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
002107	沃华医药	-0.52	11.40	1124916	12891926	-0.279	-0.183	-0.191	81.250	82.249	-89.816	-25255.71	-14763.68	
002108	沧州明珠	7.63	15.65	129776208	1985213184	0.271	0.192	0.158	5.975	5.975	191.057	4906152.0	1648052.9	
002109	兴化股份	0.40	7.48	8862100	65956124	-0.382	-0.305	-0.154	75.275	86.919	-78.317	685818.1	987805.4	
002110	三钢闽光					0.515	0.189	0.653	23.288	23.288	220.198	1964002.8	309684.8	
002111	威海广泰	0.67	16.43	1518727	24909948	-0.376	-0.218	-0.315	77.459	78.000	-91.469	180662.3	155804.0	
002112	三变科技	-1.59	16.70	2155541	35548332	0.196	0.218	-0.045	16.667	16.667	45.659	410048.4	294513.7	
002113	天润数娱	-7.77	12.10	28230172	352268320	-1.120	-0.707	-0.826	97.948	98.615	-135.098	-1588026.4		
002114	罗平锌电	-1.30	20.51	8615284	177855520	0.364	0.420	-0.112	50.000	47.044	-5.216	925379.3	629450.8	
002115	三维通信	0.23	8.83	3176802	27955686	-0.364	-0.216	-0.296	85.484	90.785	-97.209	-208761.7		
002116	中国海诚	0.08	11.82	2559515	30507924	-0.104	-0.066	-0.077	54.098	54.098	-32.381	2009.303	-19887.14	
002117	东港股份	-1.01	23.64	5156611	121079800	-0.353	-0.083	-0.541	91.143	91.143	-117.148	-175518.8	-48046.17	
002118	紫鑫药业	-1.36	6.52	5329971	34909960	-0.014	0.024	-0.076	84.058	84.058	-102.113	568712.7	480747.1	
002119	康强电子	-0.18	16.57	769679	12774073	-0.207	-0.096	-0.221	66.667	66.667	-93.378	8086.489	15589.90	
002120	韵达股份	0.03	39.92	648044	25712988	-0.116	0.226	-0.685	76.051	76.051	-82.305	23913.00	38991.45	
002121	科陆电子	3.72	8.93	15500269	136631696	0.012	0.017	-0.010	23.214	23.214	0.315	-88792.59	-449178.6	
002122	天马股份					0.000	0.000	0.000	59.756	59.756		0.000		
002123	梦网荣信	2.31	10.20	14077661	145707840	-0.361	-0.257	-0.208	62.887	68.282	-49.161	-240428.9	-298926.2	
002124	天邦股份	-2.14	8.25	3996033	33149550	-0.014	0.058	-0.143	94.286	85.345	-111.399	180308.5	188959.0	
002125	湘潭电化	-0.17	11.65	10198158	118358424	0.336	0.218	0.237	23.316	20.362	120.433	425765.3	152745.6	
002126	银轮股份	2.36	10.41	13433473	138753904	0.124	0.145	-0.043	30.275	26.613	23.706	852764.0	423895.9	
002127	南极电商	-0.15	12.89	3253288	41642408	0.132	0.129	0.005	32.258	28.985	63.734	561114.3	407014.0	
002128	露天煤业													
002129	中环股份													
002130	沃尔核材	1.40	6.54	30370680	199694704	-0.033	-0.036	0.006	21.951	39.623	111.055	515740.4	258829.5	
002131	利欧股份	-0.64	3.10	42040856	130282128	-0.099	-0.081	-0.036	84.314	89.474	-104.295	-1400393.1	-431705.7	
002132	恒星科技	0.43	4.72	9356969	44089980	0.018	0.036	-0.036	41.463	36.957	-32.763	271440.3	28680.96	
002133	广宇集团	0.00	5.26	3872823	20294054	-0.104	-0.069	-0.071	64.384	65.333	-73.509	196345.2	45316.18	
002134	*ST普林	-0.11	8.84	3175012	28094604	-0.885	-1.033	0.295	52.672	88.324	-56.620	-389735.7	-236180.7	
002135	东南网架	0.71	7.11	7972768	56789248	-0.256	-0.171	-0.169	76.154	83.243	-69.134	1264028.6	1456513.5	
002136	安 纳 达	-0.54	18.43	8697291	159326272	0.606	0.593	0.025	37.066	20.601	82.782	1212376.0	779989.4	
002137	麦达数字	-0.89	7.82	3309999	26036620	-0.410	-0.316	-0.190	95.808	95.977	-104.125	-1968893.8	-1822991.1	
002138	顺络电子	-1.20	18.92	7538508	144125536	0.071	0.063	0.016	32.051	28.409	84.573	-288033.4	-322195.7	
002139	拓邦股份	-0.20	10.14	9314166	95057240	-0.019	0.090	-0.219	69.935	69.935	-55.517	1583731.0	1608922.3	
002140	东华科技	-1.44	12.30	5980374	73729064	-0.398	-0.351	-0.094	55.367	75.000	-36.249	-525714.6	-445536.6	
002141	贤丰控股													
002142	宁波银行	-1.48	15.96	24054048	385300192	0.643	0.575	0.136	35.227	24.866	60.286	2063862.6	1852107.6	
002143	印纪传媒													
002144	宏达高科	-0.19	15.85	1100041	17548248	-0.324	-0.184	-0.280	77.966	77.966	-88.487	59768.35	80527.21	
002145	中核钛白	2.43	6.75	81977368	545540672	0.186	0.149	0.075	0.000	0.000	142.887	5248936.0	1860942.5	
002146	荣盛发展	4.85	10.17	82035624	833810112	-0.109	-0.121	0.023	12.121	12.121	92.865	6327227.5	5339388.5	
002147	新光圆成	0.20	15.17	1085502	16415979	-0.094	-0.071	-0.047	48.780	75.439	-34.440	148450.0	40116.23	
002148	北纬通信	1.48	10.30	21001814	214812496	0.017	0.132	-0.231	71.359	64.192	-78.754	1892450.4	1454083.9	
002149	西部材料	-0.65	10.70	10308506	110545848	-0.248	-0.118	-0.261	90.991	90.991	-113.071	-226513.7	-55236.61	
002150	通润装备	-1.15	10.27	1775989	18354518	-0.339	-0.180	-0.318	90.547	90.821	-102.265	-933.911	25849.24	
002151	北斗星通	0.31	26.17	3959834	103550584	-0.495	-0.254	-0.482	86.000	89.834	-96.978	205575.2	230693.3	
002152	广电运通	0.51	7.83	7781457	61011140	-0.092	-0.029	-0.127	69.159	69.159	-62.778	39948.67	237049.6	
002153	石基信息	-0.27	22.06	5243219	114817576	0.128	0.236	-0.217	41.479	50.000	-64.043	-242337.8	-63725.48	
002154	报 喜 鸟	-1.49	3.98	14481002	58088252	0.069	0.044	0.048	28.571	28.571	79.675	860711.2	301795.4	
002155	湖南黄金	1.36	10.40	29430960	304257536	0.217	0.165	0.102	5.941	4.545	139.226	822625.4	136764.3	
002156	通富微电	-0.42	9.52	3183955	30251804	-0.065	0.005	-0.140	72.180	67.763	-77.093	358585.2	185760.3	
002157	正邦科技	-0.22	4.49	10364160	46397904	-0.012	0.003	-0.029	41.667	49.091	-85.218	233823.2	374186.8	
002158	汉钟精机	-1.53	16.08	33043688	538076672	-0.340	0.016	-0.712	98.569	98.569	-123.228	1216851.3	880719.1	
002159	三特索道	-0.26	22.71	762770	17297748	-0.219	-0.099	-0.240	78.486	80.576	-104.449	-44405.14	-40357.00	
002160	常铝股份	-3.69	8.08	15262439	124394752	0.359	0.324	0.071	42.781	37.559	28.286	797829.6	284195.4	
002161	远 望 谷	3.05	11.49	119582688	1379581952	0.788	0.714	0.148	16.625	15.402	100.166	11028155.0	2829832.0	
002162	悦心健康	-0.18	5.64	2491049	14102636	-0.280	-0.184	-0.192	86.286	86.286		-244014.6		
002163	中航三鑫	-1.01	7.87	6052301	47533904	-0.067	0.005	-0.145	56.522	58.042	-65.449	891809.1	808921.1	
002164	宁波东力	-0.80	9.86	3809900	37680736	-0.090	-0.057	-0.066	87.611	87.611	-132.697	-423905.6	-258751.2	
002165	红 宝 丽	-0.17	6.01	3033272	18176540	-0.043	-0.019	-0.049	60.000	60.000	-53.614	23190.09	-56559.63	
002166	莱茵生物	-1.53	10.97	4436729	49013412	0.012	0.034	-0.044	47.945	47.945	-25.124	231697.7	134697.6	
002167	东方锆业	-0.89	11.18	17380564	197073024	0.206	0.246	-0.080	62.679	50.579	-3.422	2839811.8	1832738.9	
002168	深圳惠程													
002169	智光电气	-1.34	6.62	3562636	23747338	-0.285	-0.202	-0.166	85.950	89.941	-94.939	-628294.0	-447055.5	
002170	芭田股份	-0.58	6.80	1901605	12937638	-0.137	-0.079	-0.116	78.641	78.641	-82.415	-42854.26	-105383.4	
002171	楚江新材	-0.51	15.67	2730989	42650300	0.241	0.186	0.109	12.209	12.209	136.967	66841.17	-15719.52	
002172	澳洋科技	-1.01	7.84	5335002	41955700	0.003	0.046	-0.087	65.854	65.854	-95.361	457038.6	382139.3	
002173	创新医疗	-0.74	14.73	410513	6065459	-0.334	-0.205	-0.258	92.697	93.158	-112.615	13816.49	35131.78	
002174	游族网络	-0.98	29.25	2353454	69062168	-0.245	-0.007	-0.476	62.462	64.740	-54.634	167804.5	340779.1	
002175	东方网络	-1.75	10.11	24503330	250005552	-1.077	-0.556	-1.042	97.886	97.886		-1938646.3		
002176	江特电机	2.68	11.11	84446504	930574336	0.428	0.314	0.228	6.224	5.535	168.157	5756944.0	1682500.0	
002177	御银股份	0.00	5.36	3991023	21514176	-0.098	-0.058	-0.078	76.471	79.747	-80.964	-16504.63	74395.44	
002178	延华智能	0.28	10.81	3255878	35190916	0.040	0.058	-0.036	22.222	24.731	59.083	247952.5	178502.8	
002179	中航光电	-0.29	33.90	3399451	115587160	0.923	0.959	-0.071	31.757	18.008	100.567	646330.5	471546.8	
002180	纳思达	-2.47	21.71	618224	13637427	-0.881	-0.832	-0.099	78.935	83.148	-64.082	10193.77	194.746	
002181	粤 传 媒	-0.20	5.09	2419719	12343530	-0.109	-0.082	-0.054	70.690	75.362	-86.001	9440.375	22290.67	
002182	云海金属	-0.69	10.13	26117222	265980368	0.391	0.347	0.089	25.000	13.765	112.187	2639369.5	1172721.6	
002183	怡 亚 通	0.00	7.97	10262614	81972304	-0.143	-0.051	-0.184	85.833	85.833	-92.004	65686.79	140737.2	
002184	海得控制	0.39	13.00	956945	12482256	-0.332	-0.174	-0.317	83.830	83.898	-86.253	142550.9	95215.46	
002185	华天科技	0.72	7.00	21369192	150364512	0.017	0.078	-0.121	60.194	60.194	-41.481	-604837.1	132907.9	
002186	全 聚 德	-1.69	18.60	1520413	28647180	-0.333	-0.198	-0.270	95.109	95.238	-104.154	18747.90	43094.64	
002187	广百股份	0.17	11.88	1214849	14422355	-0.136	-0.053	-0.165	73.611	73.611	-85.988	169421.5	139817.9	
002188	巴士在线	-0.04	25.36	723701	18302736	-0.176	-0.153	-0.046	23.664	53.596	-47.960	-187411.5	-108419.6	
002189	利达光电	-0.89	15.64	1182228	18561794	-0.207	-0.063	-0.287	75.849	75.849	-77.710	72111.20	90320.22	
002190	成飞集成	-1.07	25.95	2950464	76733232	-0.086	0.096	-0.364	74.699	74.699	-84.685	385449.7	219444.8	
002191	劲嘉股份	0.32	9.28	6644335	61954232	0.011	0.032	-0.042	80.000	67.606	-59.290	245601.4	150082.4	
002192	融捷股份					1.367	0.845	1.043	6.019	4.449	160.802	861309.4	196001.8	
002193	如意集团	0.59	15.42	1239722	19068006	0.095	0.087	0.018	27.468	24.151	11.822	132689.7	123898.4	
002194	武汉凡谷	-0.13	7.82	1897974	14791873	-0.301	-0.184	-0.234	85.393	86.021	-100.888	23066.85	96687.64	
002195	二三四五	-0.32	6.28	32854360	207253584	-0.046	0.055	-0.203	78.704	81.301	-90.198	8298588.0	6934992.0	
002196	方正电机	-1.41	11.21	6927969	77366992	0.006	0.150	-0.287	80.631	80.631	-91.830	338873.0	356422.7	
002197	证通电子	-0.42	11.90	3227832	38659004	-0.123	0.026	-0.298	84.039	84.039	-87.083	877029.6	614884.8	
002198	嘉应制药	-0.46	12.98	1030700	13322848	-0.173	-0.108	-0.129	79.070	86.667	-106.105	128736.3	263345.4	
002199	东晶电子	2.51	15.54	3540244	54792776	-0.159	-0.192	0.067	5.243	16.502	120.071	150503.8	119976.3	
002200	云投生态	1.11	18.20	1176300	21257736	-0.263	-0.363	0.200	49.498	49.498	32.299	-134389.1	-158765.8	
002201	九鼎新材	-0.23	8.51	2022477	17426802	-0.314	-0.209	-0.209	78.378	78.610	-85.926	-135323.6	-36945.79	
002202	金风科技	0.68	14.79	7061799	104447960	-0.136	-0.056	-0.161	62.238	66.460	-57.384	568489.3	798324.0	
002203	海亮股份	-0.46	8.66	11161573	96837672	0.203	0.177	0.052	29.703	22.901	110.196	639229.8	375527.1	
002204	大连重工	0.75	4.05	7523992	30375668	-0.020	-0.013	-0.013	34.375	36.364	-10.480	337681.9	266925.2	
002205	国统股份	-0.91	22.92	1758482	40509656	-1.426	-1.010	-0.832	79.141	83.064	-103.593	-171959.4	-3643.253	
002206	海 利 得	0.73	6.86	7529958	52008688	-0.116	-0.064	-0.103	80.488	82.609	-74.269	-164264.9	1546.064	
002207	*ST准油	3.84	8.66	10671446	91813712	-0.092	-0.093	0.002	43.697	43.697	-12.684	-147830.2	-90635.23	
002208	合肥城建	-1.93	11.68	3231961	38232388	-0.251	-0.138	-0.227	64.039	68.261	-58.920	19751.04	47511.94	
002209	达 意 隆	-1.18	12.60	872130	11031165	-0.304	-0.202	-0.204	74.558	78.571	-49.282	-157729.7	-86403.86	
002210	飞马国际	4.69	10.50	5231041	54246660	0.009	0.019	-0.020	17.442	17.442	21.771	238168.2	92635.03	
002211	宏达新材	-2.19	9.83	17951604	178770960	0.302	0.280	0.045	40.426	34.296	71.861	1410413.6	543074.1	
002212	南洋股份	0.08	13.06	747830	9768337	-0.117	-0.087	-0.060	86.875	73.936	-93.352	-52168.12	-127158.1	
002213	特 尔 佳	0.44	20.70	234800	4864552	-0.427	-0.300	-0.254	63.492	68.919	-82.937	-39426.32	-10776.51	
002214	大立科技	1.34	7.59	3432477	25939718	-0.219	-0.121	-0.196	70.548	81.057	-76.709	396441.9	396605.7	
002215	诺 普 信	3.79	8.21	31921620	265463536	-0.016	0.029	-0.090	50.685	50.340	8.118	268509.9	-250686.1	
002216	三全食品	1.67	8.50	3799938	32335478	-0.062	-0.030	-0.064	43.182	43.182	-45.368	92774.52	132350.8	
002217	合力泰	4.58	9.13	24731542	223686400	-0.118	-0.037	-0.161	60.448	63.946	-55.272	340696.0	488071.2	
002218	拓日新能	-0.94	4.23	7246400	30733716	-0.148	-0.087	-0.122	82.105	82.828	-86.688	-677779.4	-45958.71	
002219	恒康医疗	-0.17	11.67	1349800	15791933	-0.096	-0.081	-0.030	30.282	31.250	-84.359	563173.8	693811.5	
002220	天宝股份	-0.25	8.07	1734887	13980815	-0.161	-0.094	-0.133	80.000	80.000	-79.140	-70467.32	-23104.23	
002221	东华能源	-1.57	11.32	13520743	154272848	0.090	0.057	0.067	31.159	26.061	136.307	11495.18	-147897.7	
002222	福晶科技	0.50	14.05	5390653	76049640	-0.161	-0.075	-0.173	68.293	71.366	-77.882	273078.3	301008.2	
002223	鱼跃医疗	-0.98	19.19	7456637	144438336	-0.885	-0.428	-0.914	78.881	80.102	-85.150	-544089.4	-179708.0	
002224	三 力 士	1.47	10.33	6502179	67089944	-0.167	-0.042	-0.249	81.991	81.991	-80.735	693473.3	377757.7	
002225	濮耐股份	10.07	5.90	23891160	138025312	0.022	0.007	0.030	0.000	0.000	156.425	501325.3	237607.6	
002226	江南化工	1.32	6.91	10024002	70080904	-0.030	0.022	-0.103	66.667	66.667	-45.877	98103.62	39393.96	
002227	奥 特 迅	-0.93	16.96	1029508	17559258	-0.324	-0.117	-0.414	81.564	81.564	-86.306	46648.18	69628.45	
002228	合兴包装	-0.66	4.54	3804040	17314192	-0.016	0.002	-0.036	60.526	71.698	-74.203	4518.598	-14144.97	
002229	鸿博股份	0.10	9.78	4597413	45108320	-0.403	-0.268	-0.272	83.085	85.892	-91.402	156700.2	195715.8	
002230	科大讯飞	-2.61	45.83	102652104	4780990976	2.599	2.415	0.367	19.424	12.116	147.599	6206401.0	2867594.3	
002231	奥维通信	-0.83	10.69	1951687	20945774	-0.071	-0.048	-0.046	40.000	53.378	-59.033	-120307.4	-145916.1	
002232	启明信息	-0.82	10.83	2290187	24955036	-0.482	-0.357	-0.249	88.210	89.370	-96.111	9304.809	173220.8	
002233	塔牌集团	0.86	12.95	40357564	518084992	0.089	0.023	0.133	11.765	35.096	103.981	4075849.8	1724653.8	
002234	民和股份	3.47	17.31	21524988	370324032	1.100	0.833	0.533	6.516	4.771	144.291	1252612.9	791162.9	
002235	安妮股份	1.64	11.80	6131961	72060080	-0.107	-0.052	-0.110	65.842	65.842	-64.527	481424.8	303419.0	
002236	大华股份	-1.31	24.03	26840518	653273280	0.858	0.909	-0.104	35.867	29.724	54.272	2747092.5	2658352.5	
002237	恒邦股份	-0.35	11.34	12211328	138677296	0.277	0.206	0.141	21.642	19.333	91.486	1016778.1	396050.5	
002238	天威视讯	-1.13	10.51	1678736	17743568	-0.314	-0.158	-0.312	90.868	90.868	-102.941	27184.24	54504.81	
002239	奥特佳	-1.21	4.08	5107520	20884266	-0.063	-0.024	-0.079	89.231	89.706	-97.391	-203918.5	74140.38	
002240	威华股份	5.03	13.56	28659024	383345632	0.342	0.322	0.040	14.523	12.455	99.747	1086068.5	375623.6	
002241	歌尔股份	-2.26	19.00	43784296	844550848	0.047	0.019	0.056	31.727	40.351	188.497	1764511.8	1709583.3	
002242	九阳股份	-1.11	17.75	4209980	75484096	-0.280	-0.124	-0.312	94.681	96.466	-107.112	48294.70	193725.2	
002243	通产丽星	-1.09	9.06	3244769	29569202	-0.075	0.002	-0.154	80.723	77.011	-107.589	-225766.3	-53507.25	
002244	滨江集团	-0.44	6.73	14027802	94344112	-0.062	-0.053	-0.019	44.681	60.606	-5.930	-1153734.8	-692316.4	
002245	澳洋顺昌	-2.95	8.56	20174766	171923776	-0.050	0.022	-0.143	81.507	81.507	-116.504	513409.2	295552.8	
002246	北化股份	0.35	17.02	46356688	809389184	0.595	0.345	0.499	29.973	19.721	150.711	4030445.8	1572423.8	
002247	帝龙文化	-0.58	12.08	2219829	26712798	-0.363	-0.312	-0.100	68.649	77.863	-82.075	-737113.7	-391007.0	
002248	*ST东数					-0.203	-0.238	0.069	61.111	64.341	-78.658	103538.3	51796.28	
002249	大洋电机	-0.77	6.43	6261402	40406120	-0.032	0.002	-0.067	61.905	61.905	-71.075	949912.2	647439.8	
002250	联化科技	-0.43	14.04	3057112	42738964	-0.022	0.067	-0.177	71.613	71.613	-76.365	95973.06	44982.02	
002251	步 步 高	-0.49	12.13	3046091	36910312	-0.070	0.005	-0.150	62.112	62.112	-85.065	183545.3	195765.2	
002252	上海莱士													
002253	川大智胜	0.85	22.58	7164252	164950368	-0.339	-0.194	-0.290	57.025	58.730	-17.662	329850.3	216748.6	
002254	泰和新材	-0.70	12.78	7496736	95831176	-0.032	0.026	-0.115	79.630	78.182	-93.724	520338.8	227487.4	
002255	海陆重工		9.05	2239100	20263856	0.000	0.000	0.000				0.000		
002256	兆新股份					-0.167	-0.109	-0.115	76.768	83.803	-221.517	-655273.3		
002258	利尔化学	-1.48	13.28	5836963	77958912	0.272	0.206	0.131	23.571	19.186	96.646	307935.6	203417.7	
002259	升达林业	0.41	7.26	3908104	28112318	0.098	0.110	-0.023	60.000	44.805	-40.522	-276184.1	-412835.4	
002260	德奥通航													
002261	拓维信息	-0.54	9.18	11758579	108499744	-0.659	-0.322	-0.674	92.212	93.703	-117.304	-1036847.4	422905.3	
002262	恩华药业	-1.24	14.30	1958311	28131670	0.044	0.127	-0.165	60.150	69.364	-67.611	428871.3	373399.5	
002263	大 东 南													
002264	新 华 都					0.000	-0.001	0.003	30.233	30.233		4879.828		
002265	西仪股份	-2.72	20.75	12485549	261574704	0.456	0.396	0.120	29.226	26.563	64.416	1901569.1	1185564.4	
002266	浙富控股	0.00	4.67	6594592	30812920	-0.065	-0.035	-0.059	78.261	78.261	-86.383	-718495.1	-459791.2	
002267	陕天然气	2.00	8.67	5705507	49014656	-0.019	0.004	-0.046	28.070	50.602	0.545	352716.3	305919.7	
002268	卫 士 通	0.00	13.73	3549003	48922320	-0.921	-0.604	-0.634	87.886	88.937	-103.739	-530140.1	-135498.6	
002269	美邦服饰	0.27	3.68	7068468	25981240	-0.042	-0.033	-0.018	58.333	58.333	-79.123	116394.9	-111474.2	
002270	华明装备	-0.40	9.85	1447695	14336474	-0.241	-0.147	-0.188	77.124	77.419	-86.112	39087.19	67759.31	
002271	东方雨虹	-0.71	37.65	3874762	147026320	0.692	0.826	-0.269	23.061	23.061	86.639	570373.6	520921.7	
002272	川润股份	-0.15	6.49	4099557	26522324	-0.088	-0.040	-0.096	74.336	74.336	-96.929	-135893.6	-282038.7	
002273	水晶光电	-0.70	21.38	6978287	150077024	0.141	0.157	-0.032	44.364	44.364	24.664	345371.2	28382.61	
002274	华昌化工	0.74	8.19	27983188	233365552	0.106	0.106	0.002	29.365	26.429	177.676	972241.1	350425.2	
002275	桂林三金	-0.48	16.74	657192	11005579	-0.189	-0.084	-0.211	75.163	75.163	-83.125	10433.09	16008.32	
002276	万马股份	1.04	9.67	7490554	72484336	-0.208	-0.137	-0.141	75.974	80.423	-69.227	220991.0	340826.8	
002277	友阿股份	0.32	6.18	8356227	51742248	-0.059	-0.030	-0.060	65.625	65.625	-62.073	910668.8	645212.0	
002278	神开股份	-0.93	9.54	1716475	16479999	-0.283	-0.314	0.061	64.368	80.864	-83.420	-451556.3	-385789.0	
002279	久其软件	-1.32	11.22	4346974	48840864	-0.367	-0.214	-0.305	93.443	94.470	-112.108	-97558.01	58128.48	
002280	联络互动	-0.57	8.65	33526350	294235616	-0.857	-0.709	-0.297	80.634	89.443	-72.307	-3640562.0		
002281	光迅科技	-2.72	17.86	6502932	117109384	-0.879	-0.512	-0.734	80.747	84.039	-112.001	-947542.0	-402479.3	
002282	博深工具	-0.33	18.23	15524323	287893312	-0.677	-0.484	-0.384	69.202	75.893	-74.047	937920.4	1165563.4	
002283	天润曲轴	2.70	6.46	14413836	92976576	-0.034	-0.015	-0.038	46.835	48.148	-32.357	234251.1	33600.85	
002284	亚太股份	0.30	10.09	5543350	56337716	-0.244	-0.096	-0.297	86.531	86.531	-79.366	243280.0	443542.7	
002285	世联行	8.59	9.23	96329384	872144320	0.161	0.041	0.238	6.091	6.091	268.359	2152159.8	639007.8	
002286	保龄宝	-0.76	10.50	1720014	18187144	-0.485	-0.290	-0.390	96.759	97.348	-111.535	-152196.1	-39165.19	
002287	奇正藏药	-0.79	40.32	1267900	51384056	0.144	0.337	-0.386	78.149	78.149	-60.050	84852.65	83623.87	
002288	超华科技	-1.26	7.86	26091502	204446320	0.271	0.181	0.181	16.279	13.548	103.247	1293787.0	361546.5	
002289	宇顺电子					-0.028	0.085	-0.226	80.337	65.060	-127.885	205874.7	214111.6	
002290	中科新材	-1.72	14.25	1382197	19783506	-0.638	-0.404	-0.468	88.365	88.509	-103.778	-166583.8	-83556.95	
002291	星期六	-2.30	9.36	14201400	133476232	-2.106	-1.654	-0.903	95.122	95.768	-73.271	-1685969.6	-305440.5	
002292	奥飞娱乐	-0.15	13.76	5341244	73814272	-0.682	-0.385	-0.595	86.162	88.403	-83.495	334978.1	598304.9	
002293	罗莱生活	-0.62	11.20	1980258	22225684	-0.036	-0.007	-0.059	65.306	65.306	-72.680	-34523.25	-39485.16	
002294	信立泰	-2.37	34.20	3280967	113409944	0.315	0.437	-0.245	54.918	54.271	32.017	451631.5	466126.2	
002295	精艺股份					0.296	0.285	0.023	37.931	14.915	65.526	-41434.06	-60147.74	
002296	辉煌科技	-0.53	9.32	3364210	31328770	-0.447	-0.331	-0.231	76.400	77.985	-85.639	-119798.0	19537.48	
002297	博云新材	-0.81	9.85	5128336	50628208	-0.266	-0.164	-0.205	81.081	82.500	-82.157	-215989.1	-280681.9	
002298	中电鑫龙	1.52	10.01	3093228	30830484	-0.237	-0.145	-0.185	68.212	68.421	-78.428	175908.0	238462.3	
002299	圣农发展	3.75	16.58	14808676	242629120	0.402	0.418	-0.033	14.595	11.250	104.300	1831728.4	1589312.9	
002300	太阳电缆	-3.35	11.26	15583650	177444704	0.061	0.182	-0.240	72.656	72.656	-93.767	2209468.8	1815106.3	
002301	齐心集团	-0.11	18.63	2053176	37962736	-0.745	-0.562	-0.366	57.927	74.413	-87.810	-211184.3	-158395.0	
002302	西部建设	1.26	22.53	49869884	1122038784	0.470	0.672	-0.405	45.455	24.659	0.714	642226.6	459560.3	
002303	美盈森	0.14	7.34	2259641	16609197	-0.124	-0.043	-0.164	77.778	77.778	-90.122	39358.05	-117289.1	
002304	洋河股份	1.91	86.32	4387733	377064704	-0.193	-0.172	-0.042	8.920	39.501	152.227	162971.0	141568.1	
002305	南国置业	-0.43	4.65	30739200	143919568	-0.254	-0.173	-0.161	84.545	90.811	-92.710	233392.3	2099894.8	
002306	*ST云网	2.39	3.86	7613101	29271852	-0.060	-0.059	-0.003	29.091	54.118	24.960	-459321.2	-448678.8	
002307	北新路桥	0.27	18.66	30977456	583640448	0.168	0.245	-0.155	53.659	30.315	-38.057	-1672731.9	-2787354.8	
002308	威创股份	-1.24	12.76	2775779	35585736	0.011	0.048	-0.074	60.000	61.667	-58.924	114743.8	142845.3	
002309	中利集团	-0.58	13.63	2851079	38831832	0.328	0.251	0.153	13.178	9.444	102.137	368748.2	149185.4	
002310	东方园林	0.23	17.28	12959442	224046480	0.090	0.144	-0.108	69.500	58.898	-43.003	800185.1	270699.8	
002311	海大集团	1.13	18.81	3616525	68069840	0.396	0.303	0.184	9.045	6.452	144.260	-40337.58	-81941.53	
002312	*ST三泰					0.000	0.000	0.000	100.000	100.000		0.000		
002313	日海通讯	1.47	20.76	3288178	67915288	0.081	0.158	-0.154	35.816	35.816	-5.993	158070.0	77667.18	
002314	南山控股	-1.58	6.23	7031154	43966232	-0.072	-0.090	0.035	45.588	54.321	29.098	-937766.6	-656776.3	
002315	焦点科技	-1.81	23.82	1495511	35933104	-0.356	-0.234	-0.245	85.238	85.238	-115.685	-68082.75	-77071.68	
002316	键桥通讯	-0.37	13.32	1588325	21382504	0.014	0.137	-0.246	58.768	49.600	-72.584	-194883.7	-160755.1	
002317	众生药业	-0.69	11.46	3986685	45737652	-0.147	-0.068	-0.159	89.320	90.909	-110.043	-130507.3	19325.17	
002318	久立特材	-0.25	7.89	5529393	43758292	-0.090	-0.025	-0.130	71.200	71.200	-87.570	385573.1	243225.2	
002319	乐通股份	-0.97	15.36	1615403	24868970	-0.436	-0.301	-0.269	88.177	91.946	-102.868	70462.37	101456.4	
002320	海峡股份	1.45	14.04	2568545	35963048	-0.070	-0.035	-0.070	36.025	36.025	3.873	8733.572	-2136.868	
002321	华英农业	2.03	10.58	14991545	156483616	-0.070	-0.015	-0.111	46.078	52.991	-64.321	273792.8	440183.4	
002322	理工环科	-0.60	21.47	1787037	38508716	-0.559	-0.279	-0.559	86.728	86.728	-95.195	69725.53	220960.1	
002323	雅百特	6.08	10.30	48838432	496920832	-0.115	-0.112	-0.007	19.178	20.982	51.029	1352589.6	989069.9	
002324	普利特	-0.96	25.70	375600	9706085	-0.180	-0.089	-0.181	68.449	69.898	-67.991	-77965.79	-60987.68	
002325	洪涛股份	0.00	6.45	14837092	96117456	-0.102	0.029	-0.262	86.550	86.550	-89.257	2209076.8	2068380.9	
002326	永太科技	0.92	14.28	15545952	222660800	0.057	0.041	0.032	16.667	16.667	86.779	704775.9	193042.1	
002327	富安娜	-0.60	8.25	2214967	18215184	-0.083	-0.073	-0.019	50.794	59.740	-31.055	-248191.7	-230486.4	
002328	新朋股份	0.13	7.74	2330150	18012872	-0.119	-0.055	-0.127	68.367	68.367	-78.928	84308.06	69603.74	
002329	皇氏集团	-1.74	8.45	8905857	75898072	-0.340	-0.225	-0.229	96.089	96.602	-107.734	-173728.4	-38937.45	
002330	得利斯	-0.36	8.34	1504801	12552791	-0.140	-0.058	-0.165	68.235	72.021	-66.019	55481.06	96268.34	
002331	皖通科技													
002332	仙琚制药	-3.87	7.70	7747536	60206384	-0.073	0.007	-0.161	93.805	95.484	-134.537	273377.6	300704.8	
002333	罗普斯金	4.03	13.68	3034229	41708920	-0.396	-0.299	-0.195	68.342	80.793	-65.091	-235738.3	-184552.4	
002334	英威腾	0.69	7.31	3012971	22019560	0.012	0.033	-0.042	44.262	38.571	-14.331	267403.2	166714.7	
