历史行情.指标排序沪深Ａ股 日期:2017-07-24,一 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
000990	诚志股份	-1.00	16.82	2522849	42330792	0.288	0.263	0.049	0.815		16.389	17.037	15.742	1.244	1.672	3.280	
000993	闽东电力	1.46	9.71	9310815	90179072	0.120	0.099	0.044	0.388		9.382	10.070	8.695	3.390	1.738	4.399	
000995	皇台酒业					0.342	0.349	-0.013	1.143		13.974	14.653	13.295	0.504	2.268	2.286	
000996	中国中期	0.57	12.31	6992703	86245120	-0.130	-0.047	-0.164	-0.174		12.583	13.700	11.467	3.272	-1.435	-2.395	
000997	新 大 陆	2.46	21.68	22820016	492123360	0.100	0.265	-0.330	0.561		21.905	23.678	20.131	2.936	-0.031	0.169	
000998	隆平高科	-2.03	23.15	12194569	282820416	0.513	0.527	-0.028	1.596		22.836	24.375	21.297	-0.523	-0.533	2.703	
000999	华润三九	1.28	29.17	4960531	144174112	-0.379	-0.278	-0.201	-0.927		29.758	31.767	27.749	1.384	0.307	-2.617	
001696	宗申动力	0.42	7.16	6837152	48851244	-0.084	-0.045	-0.078	-0.113		7.398	7.836	6.961	0.845	-1.581	-3.319	
001896	豫能控股	0.30	6.63	6364196	42160480	-0.120	-0.081	-0.078	-0.188		6.881	7.404	6.358	1.895	-2.140	-3.669	
001979	招商蛇口	-0.84	19.99	27363170	549544576	0.034	0.106	-0.145	0.312		20.411	21.410	19.412	-0.663	-1.264	-2.329	
002001	新 和 成	3.59	19.63	13980140	272001568	0.184	0.231	-0.093	0.659		19.185	19.869	18.502	3.826	3.081	2.925	
002002	鸿达兴业	0.12	8.35	44791096	378609696	0.144	0.118	0.053	0.398		7.964	8.376	7.551	3.920	3.598	5.407	
002003	伟星股份	-0.09	10.53	1869208	19605756	0.016	0.023	-0.014	0.048		10.547	10.756	10.337	-0.095	-0.543	0.099	
002004	华邦健康	0.63	8.05	6680993	53661468	0.023	0.010	0.027	0.078		7.924	8.121	7.727	1.428	1.322	1.620	
002005	德豪润达	0.00	4.69	6361554	29798392	-0.044	-0.046	0.004			4.732	4.863	4.600	0.824	-0.336	-1.011	
002006	精功科技					-0.037	-0.054	0.033						1.065			
002007	华兰生物	-1.09	28.04	8146172	228786944	-1.932	-1.645	-0.573	-4.910		31.610	38.440	24.780	-0.497	-4.139	-13.388	
002008	大族激光	-0.32	37.38	10442638	390970464	1.108	1.115	-0.016	3.120		36.213	38.891	33.535	0.723	1.255	4.231	
002009	天奇股份	-0.39	12.87	7848414	100979840	0.257	0.207	0.100	0.654		12.106	12.990	11.222	4.253	4.267	6.783	
002010	传化智联	-0.53	15.11	1095807	16472045	-0.123	-0.085	-0.075	-0.304		15.477	16.003	14.952	-1.285	-2.469	-2.430	
002011	盾安环境	2.26	9.94	27742626	273890912	-0.507	-0.397	-0.221	-1.228		10.693	12.196	9.191	2.934	-2.938	-8.359	
002012	凯恩股份																
002013	中航机电					-0.114	-0.056	-0.117									
002014	永新股份	0.17	11.92	1222000	14519099	-0.199	-0.119	-0.160	-0.362		12.450	13.211	11.689	0.098	-2.997	-4.436	
002015	霞客环保	0.13	7.93	1111200	8807340	0.076	0.059	0.034	0.204		7.776	8.147	7.406	0.486	0.412	2.400	
002016	世荣兆业	-0.36	8.40	5554084	46742396	-0.251	-0.189	-0.123	-0.428		8.980	9.918	8.042	-0.690	-3.189	-7.561	
002017	东信和平	-0.49	10.25	2017518	20630140	-0.197	-0.079	-0.235	-0.280		10.954	11.980	9.928	-0.340	-4.496	-6.514	
002018	华信国际	1.58	7.08	11633545	81546832	0.056	0.079	-0.046	0.266		7.022	7.532	6.512	2.165	-0.898	1.773	
002019	亿帆医药	2.05	17.40	30996924	541169984	0.327	0.266	0.121	0.813		16.412	17.367	15.457	5.947	6.125	6.986	
002020	京新药业	0.26	11.54	2778070	31929524	0.040	0.097	-0.114	0.264		11.708	12.229	11.186	1.110	-0.753	-0.806	
002021	中捷资源	-0.48	6.20	3407945	21019652	-0.265	-0.218	-0.093	-0.607		6.698	7.371	6.024	-0.853	-4.566	-8.566	
002022	科华生物	-1.16	16.12	3568471	57465436	-0.281	-0.174	-0.213	-0.573		17.053	17.919	16.187	-2.016	-4.432	-5.586	
002023	海特高新	1.86	9.86	8459978	82640112	-0.189	-0.130	-0.119	-0.258		10.196	10.977	9.414	2.211	-1.980	-3.723	
002024	苏宁云商	-0.66	10.50	28611892	299809568	-0.062	0.018	-0.160	0.032		10.949	11.446	10.452	-1.516	-2.935	-4.157	
002025	航天电器	1.92	20.65	5992422	123067936	-0.590	-0.530	-0.120						3.561	0.572		
002026	山东威达					-0.233	-0.204	-0.058	-0.709		8.866	9.469	8.263	0.630	-2.554	-4.153	
002027	分众传媒	-1.15	8.62	19693298	170084928	-0.191	-0.149	-0.084	-0.476		9.049	9.730	8.368	-0.558	-2.064	-5.105	
002028	思源电气	-0.98	16.14	1570063	25368522	-0.065	-0.121	0.112	-0.233		15.941	16.517	15.365	1.659	1.218	0.956	
002029	七 匹 狼	0.00	9.35	5121040	47692364	-0.078	-0.052	-0.051	-0.144		9.521	9.817	9.224	0.268	-1.145	-2.052	
002030	达安基因	-0.15	19.79	7967439	156581392	-0.091	0.227	-0.636	0.839		21.307	23.470	19.144	-0.827	-6.090	-6.380	
002031	巨轮智能	0.00	3.08	11695299	35809584	-0.016	-0.011	-0.011	-0.035		3.103	3.190	3.017	1.039	-0.297	-0.898	
002032	苏 泊 尔	-1.25	37.82	2288698	86854744	-0.205	-0.000	-0.409	-0.004		39.297	41.656	36.937	-1.770	-2.033	-4.639	
002033	丽江旅游	0.82	9.83	4052138	39617988	-0.104	-0.059	-0.090	-0.164		10.073	10.574	9.572	0.872	-1.057	-2.661	
002034	美 欣 达	0.11	46.68	208001	9699323	0.198	0.076	0.244	0.167		45.851	49.798	41.903	0.919	-0.605	2.385	
002035	华帝股份	6.03	24.96	6314328	156416672	0.166	0.115	0.102	0.540		23.441	24.585	22.297	6.470	6.201	6.271	
002036	联创电子	-1.04	15.25	3317788	50517384	-0.395	-0.235	-0.320	-0.719		16.333	17.834	14.831	-0.716	-5.172	-7.428	
002037	久联发展	2.01	14.20	4795767	67165904	0.188	0.162	0.053	0.518		13.649	14.237	13.061	3.751	3.883	4.639	
002038	双鹭药业	0.04	25.89	3280422	84330488	-0.212	0.155	-0.734	0.287		28.008	29.879	26.137	-3.611	-6.068	-7.709	
002039	黔源电力	-1.92	16.35	2374135	38884816	0.571	0.495	0.151	1.529		15.491	17.119	13.864	0.430	1.705	7.076	
002040	南 京 港	1.76	17.34	4875570	84297848	-0.232	-0.172	-0.120	-0.513		17.651	18.873	16.429	1.950	-1.543	-1.733	
002041	登海种业	0.54	12.99	2749500	35705160	-0.070	-0.007	-0.125	-0.034		13.176	13.957	12.395	2.310	-0.275	-1.282	
002042	华孚色纺	1.06	10.49	5154394	54128744	-0.053	0.001	-0.108	0.083		10.620	11.318	9.922	2.944	-0.733	-1.127	
002043	兔 宝 宝	1.19	14.44	7761045	110283232	0.047	0.071	-0.047	0.345		14.484	15.210	13.758	-0.517	-1.242	0.298	
002044	美年健康	0.37	16.14	4504669	71762368	0.049	0.191	-0.285	0.536		16.468	17.483	15.452	1.308	-1.765	-1.733	
002045	国光电器	-0.20	14.86	8942545	131574312	-0.466	-0.366	-0.199	-1.254		15.724	17.386	14.061	1.157	-4.026	-6.411	
002046	轴研科技	0.40	10.10	4664881	46840064	-0.188	-0.082	-0.212	-0.279		10.757	11.907	9.606	1.287	-3.056	-5.721	
002047	宝鹰股份	-1.39	7.83	11547155	90827424	-0.109	-0.019	-0.179	-0.023		8.303	9.161	7.445	0.967	-2.914	-5.444	
002048	宁波华翔	2.91	20.53	7161365	145813840	-0.171	-0.179	0.016	-0.464		20.388	21.389	19.386	2.770	2.347	0.260	
002049	紫光国芯	-1.38	24.97	6794699	169119984	-0.685	-0.372	-0.625						-1.596			
002050	三花智控	-1.81	16.84	13367765	228706032	0.520	0.553	-0.064			16.511	17.516	15.507	0.587	1.834	2.691	
002051	中工国际	-1.04	22.78	9896812	224982944	0.453	0.207	0.491	0.791		21.254	23.019	19.489	1.924	6.102	7.318	
002052	同洲电子	1.00	6.05	5786107	34838352	-0.132	-0.076	-0.112	-0.200		6.362	6.963	5.761	1.482	-3.303	-5.048	
002053	云南能投					0.012	-0.114	0.250			12.429	13.121	11.736	3.195	4.292	5.697	
002054	德美化工	0.85	15.50	5196211	78761640	-0.050	0.025	-0.150	-0.004		15.658	16.209	15.106	0.465	-1.269	-1.496	
002055	得润电子	0.75	21.49	5228727	111657800	0.078	0.321	-0.488	0.949		22.152	24.105	20.198	1.864	-2.591	-2.525	
002056	横店东磁	1.97	8.28	40746000	334947488	0.225	0.231	-0.010	0.717		7.940	8.543	7.337	2.772	2.012	4.832	
002057	中钢天源	0.79	14.08	8298121	117039056	0.363	0.359	0.007	1.081		13.455	14.499	12.411	3.302	2.270	5.841	
002058	威 尔 泰	-0.58	20.56	245015	5029935	-0.604	-0.475	-0.259	-1.396		21.715	23.413	20.017	0.276	-4.164	-5.744	
002059	云南旅游	-2.03	9.16	2164300	19895304	-0.146	-0.069	-0.154	-0.270		9.714	10.430	8.998	-0.633	-3.874	-5.522	
002060	粤 水 电	0.50	3.99	11086062	44134264	-0.075	-0.064	-0.023	-0.181		4.101	4.333	3.869	0.885	-0.911	-3.400	
002061	江山化工	7.71	11.31	51886680	560775744	0.563	0.436	0.254	1.293		9.750	10.889	8.612	10.002	14.968	19.058	
002062	宏润建设	0.52	5.77	3524976	20270096	-0.036	-0.021	-0.031	-0.036		5.849	6.130	5.568	1.287	0.072	-1.375	
002063	远光软件	0.20	10.12	5547127	55721396	-0.088	-0.055	-0.065	-0.143		10.320	10.722	9.918	0.563	-1.220	-2.072	
002064	华峰氨纶	5.05	5.20	42126056	215647136	0.036	0.016	0.040	0.059		4.931	5.136	4.727	4.909	4.663	5.646	
002065	东华软件	-2.88	9.79	23168224	227545424	-0.172	-0.087	-0.170	-0.323		10.434	11.234	9.635	-1.244	-4.246	-6.192	
002066	瑞泰科技	5.77	14.12	16995560	240841328	-0.293	-0.270	-0.046	-0.720		13.750	15.152	12.348	9.472	4.903	2.122	
002067	景兴纸业	0.16	6.28	34439640	217987232	0.117	0.116	0.002	0.340		6.100	6.485	5.714	2.169	1.358	4.088	
002068	黑猫股份	1.72	10.07	37415120	384109472	0.594	0.492	0.206	1.536		8.944	10.398	7.491	2.511	7.327	14.916	
002069	獐子岛	0.78	9.01	2581112	23209768	-0.075	-0.048	-0.054	-0.121		9.121	9.547	8.695	1.770	-0.323	-1.287	
002070	*ST众和																
002071	长城影视	-1.55	9.54	4800712	45966040	-0.112	-0.093	-0.038	-0.239		9.835	10.132	9.539	-1.480	-2.237	-3.303	
002072	凯瑞德					0.587	0.832	-0.490			31.653	33.684	29.621	0.032	-1.441	0.044	
002073	软控股份	-0.22	8.93	37092948	325280864	0.020	-0.028	0.096	-0.041		8.461	8.982	7.940	6.882	5.753	5.847	
002074	国轩高科	-1.10	33.33	15933068	538560064	0.714	0.758	-0.089	2.482		32.429	34.571	30.287	2.239	1.812	3.221	
002075	沙钢股份																
002076	雪 莱 特																
002077	大港股份	1.00	9.11	3989938	36090040	-0.665	-0.484	-0.362	-1.578		10.514	12.469	8.560	-0.383	-8.733	-14.654	
002078	太阳纸业	-0.83	8.38	51428720	436088864	0.325	0.282	0.085	0.842		7.796	8.519	7.073	2.466	4.413	9.150	
002079	苏州固锝	0.85	7.10	4643776	32909070	-0.094	-0.042	-0.103	-0.127		7.359	7.912	6.805	1.308	-2.316	-3.483	
002080	中材科技	1.63	19.92	4048086	81118904	0.273	0.404	-0.263	1.258		19.990	20.775	19.204	1.023	-0.346	0.077	
002081	金 螳 螂	1.02	10.86	15733497	169990736	0.049	0.072	-0.048	0.213		10.778	11.264	10.291	2.792	2.068	0.820	
002082	栋梁新材	1.67	15.79	5412097	84228776	-0.299	-0.323	0.049						-1.507	-0.379		
002083	孚日股份	3.08	7.69	11997752	90917792	0.016	0.037	-0.041	0.107		7.569	7.861	7.278	3.849	2.317	1.950	
002084	海鸥卫浴	0.85	8.27	2673378	21942256	-0.178	-0.121	-0.114	-0.361		8.667	9.332	8.002	0.854	-2.801	-4.614	
002085	万丰奥威	-2.54	16.10	3596459	58204532	-0.070	0.140	-0.421	0.296		17.607	19.350	15.863	-3.928	-5.590	-7.717	
002086	东方海洋	-0.73	10.82	5689200	61428560	-0.298	-0.100	-0.395	-0.310		11.932	13.282	10.583	-1.711	-6.898	-9.739	
002087	新野纺织	1.22	5.82	7523609	43508976	-0.002	-0.013	0.022	-0.001		5.717	5.861	5.572	2.075	1.556	1.645	
002088	鲁阳节能	4.86	11.86	3577574	41612424	0.066	0.128	-0.123	0.365		11.688	12.383	10.992	4.878	2.766	2.219	
002089	新 海 宜	-0.29	6.90	7702107	52933916	0.086	0.149	-0.126	0.465		7.016	7.533	6.499	0.388	-2.805	-1.028	
002090	金智科技	-0.33	21.24	1265308	26862998	-0.528	-0.285	-0.486	-0.952		22.893	25.666	20.121	0.823	-3.837	-6.815	
002091	江苏国泰	0.19	10.53	29873788	314998240	0.153	0.079	0.149	0.256		9.871	10.589	9.153	5.142	5.635	6.922	
002092	中泰化学	2.00	15.84	125018416	2024458624	0.808	0.550	0.515	1.747		13.295	15.303	11.288	9.784	14.887	21.453	
002093	国脉科技	0.72	8.35	3171505	26332258	-0.140	-0.091	-0.099	-0.240		8.641	9.243	8.038	1.396	-1.630	-3.529	
002094	青岛金王	-0.20	20.47	5687711	117055408	-0.395	-0.384	-0.022	-1.261		20.993	22.778	19.208	2.376	-0.812	-2.206	
002095	生 意 宝	0.48	31.13	1087175	33687356	-0.756	-0.476	-0.559	-1.665		32.939	36.081	29.797	0.695	-2.414	-6.023	
002096	南岭民爆	0.11	9.36	2771913	25817008	-0.348	-0.238	-0.220	-0.739		10.174	11.283	9.064	-0.053	-5.669	-8.635	
002097	山河智能	0.96	8.43	10209043	85580704	-0.043	0.013	-0.112	0.042		8.637	9.166	8.107	1.730	-1.298	-2.261	
002098	浔兴股份		14.11	13478095	197226288	0.000	0.000	0.000									
002099	海翔药业	1.07	7.53	15141498	114405544	0.200	0.146	0.108	0.540		6.993	7.680	6.307	2.426	4.354	8.410	
002100	天康生物	0.63	8.03	1699498	13588128	-0.001	0.003	-0.008	0.027		8.000	8.178	7.822	1.261	0.742	0.380	
002101	广东鸿图	0.44	22.67	1560490	35223300	-0.078	0.121	-0.397	0.334		23.389	25.216	21.563	1.735	-1.159	-3.187	
002102	冠福股份	0.00	3.94	11670941	45578736	-0.073	-0.061	-0.025	-0.128		4.073	4.295	3.850	0.000	-1.356	-4.195	
002103	广博股份	-2.15	11.37	1404865	16005791	-0.502	-0.339	-0.326	-1.009		12.701	14.349	11.054	-1.587	-7.417	-11.371	
002104	恒宝股份	1.50	8.82	8137139	71045968	-0.154	-0.057	-0.194	-0.199		9.250	10.119	8.382	1.730	-2.961	-4.593	
002105	信隆健康	1.17	7.78	3420806	26456578	-0.136	-0.098	-0.076	-0.233		8.022	8.532	7.512	1.258	-1.953	-3.284	
002106	莱宝高科	1.31	10.83	15427649	164650336	0.158	0.123	0.071	0.401		10.330	10.771	9.888	3.686	3.885	5.500	
002107	沃华医药	0.00	11.40	1494832	16972180	-0.290	-0.204	-0.171	-0.627		12.093	13.097	11.089	0.161	-3.770	-5.853	
002108	沧州明珠	-1.73	15.38	77785048	1197329280	0.335	0.221	0.228	0.737		14.133	15.479	12.787	6.411	6.454	9.398	
002109	兴化股份	1.07	7.56	10139839	76693016	-0.375	-0.319	-0.112	-0.930		7.990	8.876	7.103	2.208	-4.314	-6.968	
002110	三钢闽光					0.515	0.189	0.653			13.115	15.005	11.224	10.841	16.503	20.261	
002111	威海广泰	0.61	16.53	3744022	61497176	-0.382	-0.251	-0.261	-0.742		17.433	18.943	15.923	1.101	-2.998	-5.164	
002112	三变科技	-3.11	16.18	1697235	27596812	0.172	0.209	-0.074	0.550		16.373	17.468	15.278	0.113	-0.067	-1.093	
002113	天润数娱	10.00	13.31	46834612	570146048	-1.124	-0.791	-0.666			15.523	19.014	12.031	1.603	-8.674		
002114	罗平锌电	-0.93	20.32	7533901	153229008	0.324	0.401	-0.153	1.110		20.386	21.685	19.087	-0.164	-1.788	0.779	
002115	三维通信	0.11	8.84	3151957	27664388	-0.376	-0.248	-0.256			9.712	10.993	8.430	0.436	-5.589	-10.265	
002116	中国海诚	0.68	11.90	2381701	28234130	-0.094	-0.071	-0.046	-0.194		12.031	12.570	11.492	1.753	0.098	-1.166	
002117	东港股份	-3.13	22.90	4662792	106862776	-0.472	-0.161	-0.623	-0.545		25.196	27.370	23.023	-3.741	-7.813	-8.797	
002118	紫鑫药业	0.61	6.56	3664643	24009518	-0.021	0.015	-0.072	0.024		6.722	7.010	6.434	0.178	-1.796	-2.217	
002119	康强电子	-0.18	16.54	750391	12397414	-0.227	-0.122	-0.209	-0.333		17.245	18.244	16.246	-0.401	-2.982	-4.067	
002120	韵达股份	-0.33	39.79	396004	15770935	-0.174	0.146	-0.640	0.374		41.351	43.856	38.846	-0.513	-1.874	-3.716	
002121	科陆电子	0.78	9.00	16523306	147393680	0.028	0.019	0.018	0.107		8.781	9.112	8.450	2.798	1.820	2.774	
002122	天马股份		10.69	49862720	531481312	0.000	0.000	0.000									
002123	梦网荣信	2.75	10.48	11987334	125563800	-0.334	-0.272	-0.124	-0.733		10.795	11.885	9.705	4.573	-0.961	-3.558	
002124	天邦股份	0.73	8.31	1821322	15119555	-0.030	0.040	-0.141	0.148		8.653	9.172	8.134	-0.459	-3.213	-3.349	
002125	湘潭电化	0.17	11.67	9852486	113931288	0.352	0.245	0.214	0.916		10.856	11.947	9.765	1.552	4.461	8.567	
002126	银轮股份	2.59	10.68	16368481	172696896	0.156	0.148	0.017	0.487		10.182	10.743	9.622	4.894	4.110	5.521	
002127	南极电商	0.78	12.99	9195751	119853672	0.146	0.133	0.026	0.356		12.672	13.220	12.124	1.617	2.297	2.324	
002128	露天煤业																
002129	中环股份																
002130	沃尔核材	-0.31	6.52	9523400	62382920	-0.018	-0.033	0.030	-0.107		6.404	6.674	6.134	3.219	2.691	1.459	
002131	利欧股份	-0.65	3.08	34170184	105162296	-0.102	-0.085	-0.034	-0.258		3.267	3.498	3.036	-0.912	-4.125	-6.749	
002132	恒星科技	0.64	4.75	7359878	34681736	0.020	0.033	-0.026	0.103		4.739	4.925	4.552	1.822	0.334	0.432	
002133	广宇集团	0.38	5.28	5551443	29223682	-0.103	-0.076	-0.056	-0.213		5.468	5.843	5.093	1.441	-2.192	-3.708	
002134	*ST普林	-0.68	8.78	3918050	34443968	-0.840	-0.994	0.309			9.080	9.645	8.514	0.881	-2.073	-4.626	
002135	东南网架	0.98	7.18	8562014	61180372	-0.248	-0.187	-0.123	-0.618		7.574	8.413	6.734	2.279	-1.812	-6.657	
002136	安 纳 达	1.41	18.69	10405245	192042352	0.619	0.598	0.041	1.760		17.882	18.890	16.875	2.355	3.422	6.511	
002137	麦达数字	-0.38	7.79	4312145	33353162	-0.426	-0.338	-0.176	-1.007		8.684	9.814	7.553	-0.891	-7.381	-10.942	
002138	顺络电子	-0.90	18.75	6315467	118029440	0.074	0.065	0.018	0.117		18.708	19.403	18.014	0.707	0.856	0.489	
002139	拓邦股份	1.08	10.25	14538732	146768336	-0.021	0.068	-0.178	0.101		10.524	11.289	9.760	1.804	-0.822	-2.148	
002140	东华科技	1.22	12.45	4747055	58622740	-0.371	-0.355	-0.031	-0.946		12.696	13.647	11.744	2.935	0.201	-3.301	
002141	贤丰控股																
002142	宁波银行	0.75	16.08	32778332	525816896	0.625	0.585	0.081	1.701		15.342	16.767	13.917	-0.894	2.187	6.832	
002143	印纪传媒																
002144	宏达高科	0.13	15.87	1364470	21642846	-0.336	-0.214	-0.244	-0.604		16.674	17.933	15.416	0.570	-3.389	-5.148	
002145	中核钛白	-0.44	6.72	72412520	487095776	0.197	0.158	0.078	0.472		6.316	6.777	5.855	3.015	4.226	7.973	
002146	荣盛发展	1.87	10.36	81861000	845453376	-0.050	-0.107	0.114	-0.259		9.854	10.520	9.189	7.283	6.539	4.836	
002147	新光圆成	0.00	15.17	1118321	16893424	-0.089	-0.075	-0.029	-0.203		15.306	15.711	14.901	0.519	0.000	-1.081	
002148	北纬通信	0.39	10.34	17969864	185286784	0.006	0.107	-0.203	0.240		10.699	11.503	9.895	1.688	-2.184	-2.122	
002149	西部材料	0.93	10.80	8542599	91937840	-0.277	-0.150	-0.254	-0.437		11.574	12.791	10.357	-0.598	-6.836	-7.060	
002150	通润装备	2.73	10.55	2580545	26693018	-0.341	-0.212	-0.258	-0.598		11.304	12.595	10.014	1.426	-3.756	-7.202	
002151	北斗星通	1.34	26.52	3834765	100704696	-0.495	-0.302	-0.386			27.538	29.421	25.654	1.305	-2.410	-3.862	
002152	广电运通	-0.26	7.81	6440671	50362620	-0.096	-0.042	-0.107	-0.144		8.117	8.713	7.521	0.904	-1.420	-3.966	
002153	石基信息	-1.22	21.79	3238458	70564488	0.081	0.205	-0.249	0.518		22.472	23.305	21.638	-1.492	-1.814	-3.012	
002154	报 喜 鸟	0.50	4.00	12701200	50955352	0.068	0.049	0.038	0.172		3.862	4.128	3.596	0.000	1.630	4.099	
002155	湖南黄金	-0.29	10.37	23828148	248212912	0.225	0.177	0.095	0.587		9.910	10.516	9.304	1.435	2.716	5.534	
002156	通富微电	-1.37	9.39	5514548	51843224	-0.084	-0.013	-0.142	-0.077		9.858	10.516	9.200	-0.283	-3.783	-4.338	
002157	正邦科技	1.34	4.55	10368721	47011052	-0.010	0.001	-0.020	0.030		4.562	4.664	4.459	1.111	0.128	-0.310	
002158	汉钟精机	-1.80	15.79	36219416	569993280	-0.461	-0.079	-0.764	-0.484		18.158	20.834	15.482	-4.022	-12.229	-13.142	
002159	三特索道	-0.22	22.66	710300	16077445	-0.251	-0.129	-0.242	-0.408		23.639	24.875	22.404	-1.228	-2.691	-4.129	
002160	常铝股份	-0.25	8.06	13415038	107697776	0.332	0.325	0.013	1.138		7.767	9.021	6.513	-1.667	-1.867	5.595	
002161	远 望 谷	-6.09	10.79	109376624	1151006976	0.729	0.717	0.023	2.127		10.186	12.937	7.434	-3.618	-2.939	9.785	
002162	悦心健康	-0.53	5.61	3182201	17858000	-0.290	-0.205	-0.169						-0.296	-6.383		
002163	中航三鑫	0.51	7.91	6910801	54266724	-0.070	-0.010	-0.120	-0.027		8.161	8.807	7.515	1.977	-1.525	-3.172	
002164	宁波东力	2.23	10.08	4753256	47813668	-0.082	-0.062	-0.041	-0.174		10.141	10.543	9.738	0.985	-0.362	-0.665	
002165	红 宝 丽	0.83	6.06	3112896	18797296	-0.039	-0.023	-0.032	-0.051		6.122	6.421	5.822	2.106	-0.370	-0.852	
002166	莱茵生物	-0.46	10.92	5288311	57438024	0.001	0.028	-0.053	0.116		11.072	11.445	10.699	0.000	-1.474	-0.971	
002167	东方锆业	1.97	11.40	15891242	180299072	0.207	0.238	-0.061	0.707		11.139	12.030	10.248	2.626	0.279	3.750	
002168	深圳惠程																
002169	智光电气	-0.45	6.59	3157768	20755772	-0.297	-0.221	-0.151	-0.666		7.239	8.091	6.387	-0.578	-6.070	-9.885	
002170	芭田股份	0.15	6.81	2103414	14305674	-0.141	-0.091	-0.100	-0.263		7.149	7.722	6.577	0.839	-3.014	-4.800	
002171	楚江新材	-0.13	15.65	2671736	41757432	0.252	0.199	0.105	0.643		15.153	15.810	14.497	1.349	2.115	3.998	
002172	澳洋科技	1.02	7.92	4621842	36474948	-0.002	0.037	-0.077	0.151		8.040	8.369	7.711	0.892	-1.267	-1.196	
002173	创新医疗	-0.61	14.64	448082	6571772	-0.363	-0.237	-0.253	-0.733		15.614	16.752	14.476	-1.103	-4.656	-6.660	
002174	游族网络	0.99	29.54	4957210	145690624	-0.241	-0.054	-0.375	-0.091		30.457	33.123	27.791	1.506	-0.186	-2.810	
002175	东方网络	-2.27	9.88	26834276	263567952	-1.188	-0.683	-1.011						-6.410			
002176	江特电机	-3.33	10.74	58860724	638449344	0.445	0.340	0.208	1.095		9.756	11.305	8.207	3.685	4.534	11.517	
002177	御银股份	0.56	5.39	4685201	25089920	-0.099	-0.067	-0.064	-0.197		5.601	5.986	5.215	0.968	-2.311	-3.943	
002178	延华智能	-0.09	10.80	4521373	48666388	0.042	0.055	-0.025	0.189		10.785	11.022	10.549	0.699	0.715	0.286	
002179	中航光电	5.10	35.63	11698896	409239104	1.047	0.976	0.141	2.933		33.000	35.368	30.633	5.523	6.107	9.363	
002180	纳思达	2.90	22.34	1448897	32282880	-0.827	-0.831	0.008			23.014	25.135	20.893	1.707	-0.007	-4.024	
002181	粤 传 媒	1.18	5.15	4134178	21173474	-0.106	-0.087	-0.039	-0.188		5.313	5.640	4.986	1.345	-1.655	-3.438	
002182	云海金属	2.57	10.39	45022252	467600224	0.407	0.359	0.096	1.035		9.675	10.475	8.876	2.247	5.100	9.244	
002183	怡 亚 通	0.25	7.99	11409374	91408080	-0.152	-0.071	-0.161	-0.239		8.443	9.161	7.724	0.566	-3.434	-5.593	
002184	海得控制	0.92	13.12	1580323	20721632	-0.341	-0.207	-0.267	-0.520		13.889	15.287	12.491	1.535	-4.234	-5.967	
002185	华天科技	-0.14	6.99	22708062	158033344	0.012	0.065	-0.106	0.195		7.148	7.566	6.731	1.036	-1.434	-2.152	
002186	全 聚 德	2.37	19.04	2123286	39814008	-0.326	-0.223	-0.204	-0.649		19.643	20.818	18.468	1.151	-1.428	-3.301	
002187	广百股份	1.09	12.01	1805624	21609816	-0.135	-0.070	-0.131	-0.198		12.312	12.978	11.646	1.450	-1.678	-2.520	
002188	巴士在线	-0.04	25.35	717367	18118994	-0.174	-0.157	-0.033	-0.433		25.597	25.994	25.199	0.112	-0.510	-1.123	
002189	利达光电	2.11	15.97	2142884	33692372	-0.197	-0.090	-0.213	-0.317		16.409	17.616	15.201	2.427	-1.048	-3.082	
002190	成飞集成	3.66	26.90	4639504	122850600	-0.046	0.068	-0.228	0.324		26.826	28.301	25.352	3.481	0.451	0.509	
002191	劲嘉股份	0.00	9.28	7247583	67108952	0.007	0.027	-0.041	0.100		9.348	9.571	9.125	0.162	-0.616	-0.411	
002192	融捷股份					1.367	0.845	1.043			26.078	29.761	22.395	7.674	14.083	19.827	
002193	如意集团	-0.06	15.41	1188752	18318318	0.101	0.089	0.022	0.292		15.153	16.034	14.271	1.293	0.222	2.186	
002194	武汉凡谷	-0.90	7.75	2173646	16811212	-0.318	-0.211	-0.216	-0.664		8.543	9.565	7.521	-0.768	-6.514	-10.015	
002195	二三四五	3.18	6.48	57308584	371814592	-0.045	0.035	-0.160	0.073		6.740	7.396	6.085	2.776	-1.006	-3.941	
002196	方正电机	-1.69	11.02	4465404	49344236	-0.036	0.113	-0.297	0.326		11.722	12.853	10.590	-1.107	-5.218	-5.553	
002197	证通电子	3.19	12.28	5267486	63885844	-0.117	-0.002	-0.229	-0.044		12.580	13.791	11.368	2.919	-1.694	-1.963	
002198	嘉应制药	-0.15	12.96	3162540	40632304	-0.182	-0.123	-0.119	-0.419		13.396	13.934	12.858	-0.435	-2.152	-3.750	
002199	东晶电子	-2.70	15.12	1600853	24438798	-0.114	-0.177	0.125	-0.433		14.877	16.007	13.746	4.228	3.367	1.022	
002200	云投生态	-0.27	18.15	1824601	32911564	-0.221	-0.335	0.227	-0.859		17.826	18.859	16.794	2.784	0.619	2.002	
