历史行情.指标排序沪深Ａ股 日期:2017-07-25,二 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
002011	盾安环境	-0.50	9.89	23565296	235759456	-0.493	-0.416	-0.155	-1.827	-1.726	-0.752	-0.549	-67.808	-26.786	
002012	凯恩股份		11.77	0	0	0.000	0.000	0.000			0.000				
002013	中航机电	0.00	10.33	0	0	-0.122	-0.069	-0.106			-0.138		-13.989	-15.229	
002014	永新股份	-0.59	11.85	1034527	12273847	-0.211	-0.137	-0.147	-0.827	-0.619	-0.213	-0.071	0.991	1.350	
002015	霞客环保	-0.88	7.86	2560553	20030212	0.069	0.061	0.016	-0.056	0.050	0.173	0.138	11.503	12.515	
002016	世荣兆业	-1.67	8.26	5031314	41812844	-0.266	-0.205	-0.123	-1.228	-1.172	-0.443	-0.307	-33.369	-28.570	
002017	东信和平	-0.68	10.18	1478673	15079703	-0.216	-0.107	-0.220	-1.493	-0.926	-0.247	-0.011	1.446	1.396	
002018	华信国际	-1.13	7.00	10121246	71288184	0.049	0.073	-0.047	-0.281	-0.009	0.176	0.281	54.726	47.149	
002019	亿帆医药	2.76	17.88	36834876	658213248	0.412	0.295	0.233	-0.114	-0.316	0.279	0.282	65.046	38.913	
002020	京新药业	0.87	11.64	6067244	70990848	0.042	0.086	-0.087	-0.409	-0.298	0.063	0.187	30.167	26.833	
002021	中捷资源	-0.32	6.18	3691662	22614852	-0.268	-0.228	-0.079	-1.170	-0.820	-0.557	-0.413	-23.422	-19.062	
002022	科华生物	0.12	16.14	1635100	26368660	-0.307	-0.201	-0.213	-0.748	-0.472	-0.216	-0.110	-3.873	-2.489	
002023	海特高新	-0.61	9.80	5679994	55764860	-0.187	-0.141	-0.092	-0.765	-0.735	-0.230	-0.067	-5.255	-0.646	
002024	苏宁云商	0.67	10.57	26893820	284944032	-0.074	-0.000	-0.147	-0.362	-0.303	-0.087	0.030	39.029	37.238	
002025	航天电器	-0.87	20.47	4858404	99576680	-0.554	-0.535	-0.039			-0.460	-0.368	15.860	13.515	
002026	山东威达	0.00	8.52	0	0	-0.228	-0.209	-0.037	-0.872	-0.647	-0.332	-0.242	-2.575	-0.800	
002027	分众传媒	0.81	8.69	20247964	175733808	-0.188	-0.157	-0.063	-0.512	-0.583	-0.368	-0.292	-74.434	-58.292	
002028	思源电气	-0.93	15.99	1526920	24484396	-0.060	-0.109	0.096	-0.426	-0.439	-0.092	-0.137	3.752	4.763	
002029	七 匹 狼	-0.86	9.27	4328201	40150096	-0.084	-0.059	-0.051	-0.366	-0.304	-0.126	-0.062	-0.584	2.422	
002030	达安基因	2.02	20.19	10062960	202770912	-0.121	0.157	-0.557	-0.932	-0.596	0.003	0.297	13.005	14.487	
002031	巨轮智能	-0.65	3.06	8671670	26513214	-0.017	-0.012	-0.009	-0.335	-0.277	-0.084	-0.034	16.097	14.671	
002032	苏 泊 尔	0.00	37.82	1953780	73771848	-0.262	-0.052	-0.419	-0.163	-0.428	-0.138	-0.060	0.505	3.986	
002033	丽江旅游	-0.20	9.81	2346325	22996682	-0.104	-0.068	-0.071	-0.512	-0.412	-0.157	-0.051	2.707	2.390	
002034	美 欣 达	-1.86	45.81	238555	10964661	0.131	0.087	0.087	-0.588	-0.008	0.132	0.121	1.330	1.140	
002035	华帝股份	1.96	25.45	7217591	183463888	0.303	0.153	0.301	0.380	-0.155	0.087	0.078	10.938	6.186	
002036	联创电子	1.25	15.44	3559335	54536992	-0.400	-0.268	-0.264	-0.809	-0.328	-0.340	-0.139	-12.870	-6.962	
002037	久联发展	-2.96	13.78	3833724	53288464	0.179	0.165	0.028	-0.223	-0.209	0.192	0.213	12.390	12.920	
002038	双鹭药业	0.77	26.09	2557207	67019716	-0.291	0.066	-0.714	-0.593	-0.373	-0.102	0.106	-8.771	-4.780	
002039	黔源电力	0.06	16.36	1279885	20913882	0.557	0.507	0.098	0.583	0.751	0.608	0.546	25.192	23.509	
002040	南 京 港	-0.40	17.27	5664844	98923216	-0.228	-0.183	-0.089	-0.474	-0.409	-0.148	-0.048	18.374	14.910	
002041	登海种业	-1.85	12.75	2354639	30223286	-0.081	-0.022	-0.119	-0.652	-0.496	-0.086	0.059	6.261	8.238	
002042	华孚色纺	-0.29	10.46	3475698	36488424	-0.050	-0.009	-0.081	-0.636	-0.581	-0.061	0.086	14.998	20.779	
002043	兔 宝 宝	-1.45	14.23	4653995	66474184	0.019	0.060	-0.082	-0.396	-0.047	0.090	0.128	37.880	34.695	
002044	美年健康	0.25	16.18	3132293	50580856	0.041	0.161	-0.241	-0.705	-0.495	0.059	0.257	5.580	5.998	
002045	国光电器	0.13	14.88	4299539	63906260	-0.463	-0.386	-0.155	-1.066	-0.917	-0.386	-0.219	-9.130	0.280	
002046	轴研科技	-1.29	9.97	4126142	41448832	-0.202	-0.106	-0.193	-1.735	-1.461	-0.219	0.036	12.122	14.841	
002047	宝鹰股份	0.00	7.83	9292743	72730816	-0.116	-0.038	-0.155	-1.834	-1.330	-0.207	0.046	66.254	61.536	
002048	宁波华翔	-0.58	20.41	5670072	115170760	-0.141	-0.172	0.061	-0.351	-0.443	-0.149	-0.126	-8.043	-7.803	
002049	紫光国芯	0.68	25.14	6750594	170415584	-0.715	-0.441	-0.549			-0.338		9.856	4.316	
002050	三花智控	0.42	16.91	10907453	183165600	0.506	0.543	-0.074	0.026	0.086	0.467	0.573	45.798	74.212	
002051	中工国际	-3.07	22.08	11686198	258422144	0.439	0.253	0.371	0.446	0.338	0.257	0.078	9.941	13.375	
002052	同洲电子	-0.50	6.02	4434830	26609468	-0.135	-0.088	-0.094	-1.156	-0.800	-0.282	-0.077	2.274	0.127	
002053	云南能投	0.00	13.08	0	0	0.047	-0.081	0.258	0.261	0.154	0.023	-0.122	6.030	2.506	
002054	德美化工	-2.00	15.19	4163500	63680180	-0.079	0.004	-0.166	-0.323	-0.124	-0.075	0.005	-6.677	-5.177	
002055	得润电子	-1.21	21.23	5033409	107531488	0.033	0.264	-0.462	-0.918	-0.573	0.083	0.356	24.407	33.319	
002056	横店东磁	4.35	8.64	88321832	756970752	0.255	0.235	0.039	0.305	0.185	0.493	0.549	245.504	237.331	
002057	中钢天源	3.98	14.64	13953107	201397296	0.414	0.370	0.088	-0.276	-0.153	0.461	0.507	42.807	33.601	
002058	威 尔 泰	-0.88	20.38	262984	5385591	-0.623	-0.504	-0.237	-0.856	-0.598	-0.376	-0.245	0.075	0.036	
002059	云南旅游	1.64	9.31	1796403	16525968	-0.147	-0.084	-0.124	-1.064	-0.714	-0.208	-0.043	1.116	-0.556	
002060	粤 水 电	-1.25	3.94	9394216	37100384	-0.077	-0.066	-0.021	-0.876	-0.835	-0.313	-0.251	-54.081	-40.082	
002061	江山化工	-1.33	11.16	36020592	396000192	0.610	0.471	0.279	0.417	-0.121	0.869	0.752	90.994	54.239	
002062	宏润建设	1.91	5.88	8455403	50016940	-0.025	-0.022	-0.007	-0.239	-0.343	-0.109	-0.040	-2.326	-6.874	
