历史行情.指标排序沪深Ａ股 日期:2017-07-24,一 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
002020	京新药业	0.26	11.54	2778070	31929524	0.040	0.097	-0.114	55.102	55.856	-50.100	258323.1	145011.7	
002021	中捷资源	-0.48	6.20	3407945	21019652	-0.265	-0.218	-0.093	80.469	83.333	-90.949	-927263.6	-510114.4	
002022	科华生物	-1.16	16.12	3568471	57465436	-0.281	-0.174	-0.213	91.824	91.824	-131.313	-62462.84	15617.71	
002023	海特高新	1.86	9.86	8459978	82640112	-0.189	-0.130	-0.119	65.432	65.432	-59.057	452289.6	222550.5	
002024	苏宁云商	-0.66	10.50	28611892	299809568	-0.062	0.018	-0.160	73.077	77.953	-138.449	2710830.8	3777237.3	
002025	航天电器	1.92	20.65	5992422	123067936	-0.590	-0.530	-0.120	50.156	53.079	-10.391	-352747.8		
002026	山东威达					-0.233	-0.204	-0.058	61.682	61.682	-62.467	55977.77	76100.00	
002027	分众传媒	-1.15	8.62	19693298	170084928	-0.191	-0.149	-0.084	73.950	83.854	-70.279	860432.3	3152074.0	
002028	思源电气	-0.98	16.14	1570063	25368522	-0.065	-0.121	0.112	27.027	27.027	71.228	91271.63	66592.37	
002029	七 匹 狼	0.00	9.35	5121040	47692364	-0.078	-0.052	-0.051	59.375	66.234	-69.396	-64330.19	23741.21	
002030	达安基因	-0.15	19.79	7967439	156581392	-0.091	0.227	-0.636	94.250	93.293	-100.768	1359491.6	1031487.2	
002031	巨轮智能	0.00	3.08	11695299	35809584	-0.016	-0.011	-0.011	54.546	67.742	-49.835	963060.1	754326.6	
002032	苏 泊 尔	-1.25	37.82	2288698	86854744	-0.205	-0.000	-0.409	75.796	86.596	-105.229	31173.32	68049.16	
002033	丽江旅游	0.82	9.83	4052138	39617988	-0.104	-0.059	-0.090	58.511	58.511	-60.697	-48620.48	-27212.98	
002034	美 欣 达	0.11	46.68	208001	9699323	0.198	0.076	0.244	39.322	34.168	-16.446	-20732.91	-26045.77	
002035	华帝股份	6.03	24.96	6314328	156416672	0.166	0.115	0.102	19.512	19.512	213.524	426901.8	262190.4	
002036	联创电子	-1.04	15.25	3317788	50517384	-0.395	-0.235	-0.320	81.667	86.779	-86.454	-82747.78	113582.3	
002037	久联发展	2.01	14.20	4795767	67165904	0.188	0.162	0.053	14.573	14.573	111.645	296281.0	181936.8	
002038	双鹭药业	0.04	25.89	3280422	84330488	-0.212	0.155	-0.734	84.433	84.514	-196.330	380292.8	463137.4	
002039	黔源电力	-1.92	16.35	2374135	38884816	0.571	0.495	0.151	24.091	18.027	100.967	202765.4	133114.6	
002040	南 京 港	1.76	17.34	4875570	84297848	-0.232	-0.172	-0.120	66.026	66.026	-46.992	501346.4	392827.6	
002041	登海种业	0.54	12.99	2749500	35705160	-0.070	-0.007	-0.125	49.682	50.000	-22.535	308230.7	296236.5	
002042	华孚色纺	1.06	10.49	5154394	54128744	-0.053	0.001	-0.108	46.358	46.358	-25.485	440691.7	46580.40	
002043	兔 宝 宝	1.19	14.44	7761045	110283232	0.047	0.071	-0.047	61.972	49.438	-144.645	63976.25	-70490.14	
002044	美年健康	0.37	16.14	4504669	71762368	0.049	0.191	-0.285	50.186	50.370	-66.637	886273.9	695010.4	
002045	国光电器	-0.20	14.86	8942545	131574312	-0.466	-0.366	-0.199	71.503	71.503	-69.191	-787975.0	-604228.4	
002046	轴研科技	0.40	10.10	4664881	46840064	-0.188	-0.082	-0.212	71.006	79.237	-68.964	50683.89	55409.06	
002047	宝鹰股份	-1.39	7.83	11547155	90827424	-0.109	-0.019	-0.179	66.082	70.408	-56.082	-326491.5	-309363.6	
002048	宁波华翔	2.91	20.53	7161365	145813840	-0.171	-0.179	0.016	25.728	41.379	9.205	-240490.7	-146645.0	
002049	紫光国芯	-1.38	24.97	6794699	169119984	-0.685	-0.372	-0.625	68.227	68.227		-143922.8		
002050	三花智控	-1.81	16.84	13367765	228706032	0.520	0.553	-0.064	32.601	22.646	70.623	1558523.1	1193007.0	
002051	中工国际	-1.04	22.78	9896812	224982944	0.453	0.207	0.491	10.663	10.663	111.415	39916.07	-83436.00	
002052	同洲电子	1.00	6.05	5786107	34838352	-0.132	-0.076	-0.112	78.322	78.322	-69.824	478573.6	281006.2	
002053	云南能投					0.012	-0.114	0.250	34.969	21.591	132.664	120515.1	21387.72	
002054	德美化工	0.85	15.50	5196211	78761640	-0.050	0.025	-0.150	49.398	53.846	-87.601	387153.1	345011.6	
002055	得润电子	0.75	21.49	5228727	111657800	0.078	0.321	-0.488	61.757	61.757	-62.421	1025635.3	718149.8	
002056	横店东磁	1.97	8.28	40746000	334947488	0.225	0.231	-0.010	25.926	15.385	60.801	1881352.6	148482.4	
002057	中钢天源	0.79	14.08	8298121	117039056	0.363	0.359	0.007	16.760	12.876	93.679	940382.3	435891.2	
002058	威 尔 泰	-0.58	20.56	245015	5029935	-0.604	-0.475	-0.259	81.671	81.671	-72.187	-53735.56	-42042.41	
002059	云南旅游	-2.03	9.16	2164300	19895304	-0.146	-0.069	-0.154	71.642	75.484	-79.564	-73193.20	-34252.56	
002060	粤 水 电	0.50	3.99	11086062	44134264	-0.075	-0.064	-0.023	50.000	73.750	-47.282	1106914.1	1103743.8	
002061	江山化工	7.71	11.31	51886680	560775744	0.563	0.436	0.254	2.247	1.626	171.696	2048871.5	451172.3	
002062	宏润建设	0.52	5.77	3524976	20270096	-0.036	-0.021	-0.031	51.786	53.448	-30.557	-103995.9	-97577.76	
002063	远光软件	0.20	10.12	5547127	55721396	-0.088	-0.055	-0.065	65.432	68.889	-74.806	-39781.15	-55726.27	
002064	华峰氨纶	5.05	5.20	42126056	215647136	0.036	0.016	0.040	2.041	1.667	187.052	595450.7	23571.88	
002065	东华软件	-2.88	9.79	23168224	227545424	-0.172	-0.087	-0.170	83.824	84.931	-97.625	553957.5	541603.1	
002066	瑞泰科技	5.77	14.12	16995560	240841328	-0.293	-0.270	-0.046	18.182	26.855	50.893	603554.4	400659.0	
002067	景兴纸业	0.16	6.28	34439640	217987232	0.117	0.116	0.002	30.303	21.505	91.743	1906163.5	726968.3	
002068	黑猫股份	1.72	10.07	37415120	384109472	0.594	0.492	0.206	24.576	16.667	116.342	2062733.1	637535.1	
002069	獐子岛	0.78	9.01	2581112	23209768	-0.075	-0.048	-0.054	56.701	56.701	-31.520	181920.2	167110.5	
002070	*ST众和													
002071	长城影视	-1.55	9.54	4800712	45966040	-0.112	-0.093	-0.038	51.111	65.079	-112.058	298719.6	390504.6	
002072	凯瑞德					0.587	0.832	-0.490	44.760	37.223	-56.089	-19419.48	218395.4	
002073	软控股份	-0.22	8.93	37092948	325280864	0.020	-0.028	0.096	10.156	10.156	132.135	-24242.72	-136278.7	
002074	国轩高科	-1.10	33.33	15933068	538560064	0.714	0.758	-0.089	34.123	31.579	71.242	982422.5	582844.0	
002075	沙钢股份													
002076	雪 莱 特													
002077	大港股份	1.00	9.11	3989938	36090040	-0.665	-0.484	-0.362	85.424	88.594	-87.531	-72881.27	43912.58	
002078	太阳纸业	-0.83	8.38	51428720	436088864	0.325	0.282	0.085	27.907	19.149	151.274	3753515.0	2394659.3	
002079	苏州固锝	0.85	7.10	4643776	32909070	-0.094	-0.042	-0.103	75.455	75.455	-63.589	270295.9	197509.5	
002080	中材科技	1.63	19.92	4048086	81118904	0.273	0.404	-0.263	46.947	37.615	-13.978	350307.7	251747.0	
002081	金 螳 螂	1.02	10.86	15733497	169990736	0.049	0.072	-0.048	26.471	35.897	52.416	1481427.3	859251.1	
002082	栋梁新材	1.67	15.79	5412097	84228776	-0.299	-0.323	0.049	57.233	81.522	-56.789	-328677.1		
002083	孚日股份	3.08	7.69	11997752	90917792	0.016	0.037	-0.041	15.152	15.152	33.051	893015.8	728967.6	
002084	海鸥卫浴	0.85	8.27	2673378	21942256	-0.178	-0.121	-0.114	69.369	71.901	-70.678	11147.64	9422.905	
002085	万丰奥威	-2.54	16.10	3596459	58204532	-0.070	0.140	-0.421	96.262	92.084	-167.136	101946.9	147459.3	
002086	东方海洋	-0.73	10.82	5689200	61428560	-0.298	-0.100	-0.395	66.122	70.463	-92.904	980000.4	1285125.8	
002087	新野纺织	1.22	5.82	7523609	43508976	-0.002	-0.013	0.022	25.424	25.424	77.119	75784.25	-261890.5	
002088	鲁阳节能	4.86	11.86	3577574	41612424	0.066	0.128	-0.123	25.373	27.168	13.298	189254.6	126831.1	
002089	新 海 宜	-0.29	6.90	7702107	52933916	0.086	0.149	-0.126	66.087	58.462	-73.652	1319932.9	1305217.5	
002090	金智科技	-0.33	21.24	1265308	26862998	-0.528	-0.285	-0.486	71.654	83.661	-69.039	5945.872	28155.60	
002091	江苏国泰	0.19	10.53	29873788	314998240	0.153	0.079	0.149	8.904	8.904	143.540	1223809.8	284852.6	
002092	中泰化学	2.00	15.84	125018416	2024458624	0.808	0.550	0.515	22.902	18.704	208.090	7035661.0	1663106.0	
002093	国脉科技	0.72	8.35	3171505	26332258	-0.140	-0.091	-0.099	70.690	70.690	-60.935	-22305.40	-17657.23	
002094	青岛金王	-0.20	20.47	5687711	117055408	-0.395	-0.384	-0.022	45.455	45.455	-32.694	-294717.5	-191434.6	
002095	生 意 宝	0.48	31.13	1087175	33687356	-0.756	-0.476	-0.559	75.803	80.245	-76.331	2140.486	28760.42	
002096	南岭民爆	0.11	9.36	2771913	25817008	-0.348	-0.238	-0.220	88.205	88.205	-86.582	-8535.809	27880.97	
002097	山河智能	0.96	8.43	10209043	85580704	-0.043	0.013	-0.112	59.091	59.091	-54.031	762749.6	627721.1	
002098	浔兴股份		14.11	13478095	197226288	0.000	0.000	0.000	94.203	94.203		0.000		
002099	海翔药业	1.07	7.53	15141498	114405544	0.200	0.146	0.108	11.321	11.321	101.230	1921957.4	760800.7	
002100	天康生物	0.63	8.03	1699498	13588128	-0.001	0.003	-0.008	24.000	25.490	16.992	60494.32	31356.70	
002101	广东鸿图	0.44	22.67	1560490	35223300	-0.078	0.121	-0.397	63.953	63.953	-51.711	122229.9	88616.06	
002102	冠福股份	0.00	3.94	11670941	45578736	-0.073	-0.061	-0.025	64.865	79.687	-90.780	-780601.9	-199413.0	
002103	广博股份	-2.15	11.37	1404865	16005791	-0.502	-0.339	-0.326	96.047	96.678	-94.498	-128994.1	-73603.88	
002104	恒宝股份	1.50	8.82	8137139	71045968	-0.154	-0.057	-0.194	77.551	77.551	-68.657	112014.3	240833.4	
002105	信隆健康	1.17	7.78	3420806	26456578	-0.136	-0.098	-0.076	71.318	71.538	-71.636	873367.6	642394.8	
002106	莱宝高科	1.31	10.83	15427649	164650336	0.158	0.123	0.071	2.151	1.527	146.279	896770.3	332881.3	
002107	沃华医药	0.00	11.40	1494832	16972180	-0.290	-0.204	-0.171	80.892	82.249	-83.494	-25255.71	-13704.31	
002108	沧州明珠	-1.73	15.38	77785048	1197329280	0.335	0.221	0.228	14.465	14.465	179.782	4128301.5	1822414.8	
002109	兴化股份	1.07	7.56	10139839	76693016	-0.375	-0.319	-0.112	70.879	84.593	-58.119	787216.4	993038.8	
002110	三钢闽光					0.515	0.189	0.653	23.288	23.288	220.198	1964002.8	309684.8	
002111	威海广泰	0.61	16.53	3744022	61497176	-0.382	-0.251	-0.261	73.361	74.000	-73.876	218102.5	161761.2	
002112	三变科技	-3.11	16.18	1697235	27596812	0.172	0.209	-0.074	34.000	34.000	5.218	393076.0	299784.5	
002113	天润数娱	10.00	13.31	46834612	570146048	-1.124	-0.791	-0.666	65.870	76.798	-101.722	-1119680.3		
002114	罗平锌电	-0.93	20.32	7533901	153229008	0.324	0.401	-0.153	55.191	52.332	-42.151	850040.3	657618.9	
002115	三维通信	0.11	8.84	3151957	27664388	-0.376	-0.248	-0.256	84.946	90.444	-81.802	-177242.2		
002116	中国海诚	0.68	11.90	2381701	28234130	-0.094	-0.071	-0.046	47.541	47.541	-20.202	25826.31	-16214.76	
002117	东港股份	-3.13	22.90	4662792	106862776	-0.472	-0.161	-0.623	95.620	95.620	-125.308	-222146.7	-53978.83	
002118	紫鑫药业	0.61	6.56	3664643	24009518	-0.021	0.015	-0.072	78.261	78.261	-83.500	605359.1	492668.2	
002119	康强电子	-0.18	16.54	750391	12397414	-0.227	-0.122	-0.209	67.647	67.647	-82.820	582.579	16599.29	
002120	韵达股份	-0.33	39.79	396004	15770935	-0.174	0.146	-0.640	78.428	78.428	-72.826	19952.96	38628.13	
002121	科陆电子	0.78	9.00	16523306	147393680	0.028	0.019	0.018	10.714	10.714	72.896	76440.47	-431234.6	
002122	天马股份		10.69	49862720	531481312	0.000	0.000	0.000	59.756	59.756		0.000		
002123	梦网荣信	2.75	10.48	11987334	125563800	-0.334	-0.272	-0.124	48.454	55.947	-34.242	-120555.6	-290740.9	
002124	天邦股份	0.73	8.31	1821322	15119555	-0.030	0.040	-0.141	88.571	80.172	-92.577	198521.8	196754.6	
002125	湘潭电化	0.17	11.67	9852486	113931288	0.352	0.245	0.214	22.280	19.457	94.065	524290.2	175774.3	
002126	银轮股份	2.59	10.68	16368481	172696896	0.156	0.148	0.017	5.505	4.839	113.242	1016448.8	456187.0	
002127	南极电商	0.78	12.99	9195751	119853672	0.146	0.133	0.026	24.194	22.388	92.304	653071.9	427839.5	
002128	露天煤业													
002129	中环股份													
002130	沃尔核材	-0.31	6.52	9523400	62382920	-0.018	-0.033	0.030	24.390	41.509	110.122	420506.4	268246.8	
002131	利欧股份	-0.65	3.08	34170184	105162296	-0.102	-0.085	-0.034	88.235	92.105	-98.207	-1742095.0	-492273.4	
002132	恒星科技	0.64	4.75	7359878	34681736	0.020	0.033	-0.026	34.146	30.435	-14.721	345039.1	49846.66	
002133	广宇集团	0.38	5.28	5551443	29223682	-0.103	-0.076	-0.056	61.644	62.667	-58.061	251859.7	55745.98	
002134	*ST普林	-0.68	8.78	3918050	34443968	-0.840	-0.994	0.309	57.252	87.905	-56.780	-428916.2	-250477.9	
002135	东南网架	0.98	7.18	8562014	61180372	-0.248	-0.187	-0.123	68.852	79.235	-55.491	1349648.8	1458454.8	
002136	安 纳 达	1.41	18.69	10405245	192042352	0.619	0.598	0.041	27.027	15.054	91.352	1316428.5	817857.3	
002137	麦达数字	-0.38	7.79	4312145	33353162	-0.426	-0.338	-0.176	90.556	90.909	-96.690	-2012015.3	-1825638.4	
002138	顺络电子	-0.90	18.75	6315467	118029440	0.074	0.065	0.018	42.949	41.358	28.704	-351188.1	-315109.8	
002139	拓邦股份	1.08	10.25	14538732	146768336	-0.021	0.068	-0.178	62.745	62.745	-56.978	1729118.3	1616531.9	
002140	东华科技	1.22	12.45	4747055	58622740	-0.371	-0.355	-0.031	46.893	70.253	-32.777	-478244.1	-440858.5	
002141	贤丰控股													
002142	宁波银行	0.75	16.08	32778332	525816896	0.625	0.585	0.081	32.016	21.658	53.304	2391646.0	1910002.4	
002143	印纪传媒													
002144	宏达高科	0.13	15.87	1364470	21642846	-0.336	-0.214	-0.244	77.119	77.119	-73.407	73413.05	81533.41	
002145	中核钛白	-0.44	6.72	72412520	487095776	0.197	0.158	0.078	16.484	11.719	142.221	4524810.5	2041380.1	
002146	荣盛发展	1.87	10.36	81861000	845453376	-0.050	-0.107	0.114	7.534	7.534	125.743	7145837.5	5439624.0	
002147	新光圆成	0.00	15.17	1118321	16893424	-0.089	-0.075	-0.029	45.455	75.439	-29.060	148450.0	44674.23	
002148	北纬通信	0.39	10.34	17969864	185286784	0.006	0.107	-0.203	69.417	62.445	-57.793	2072149.0	1502604.8	
002149	西部材料	0.93	10.80	8542599	91937840	-0.277	-0.150	-0.254	86.486	86.486	-90.720	-141087.7	-49770.02	
002150	通润装备	2.73	10.55	2580545	26693018	-0.341	-0.212	-0.258	76.617	77.295	-77.469	24871.54	28290.77	
002151	北斗星通	1.34	26.52	3834765	100704696	-0.495	-0.302	-0.386	76.000	76.271	-67.531	243922.9	234976.8	
002152	广电运通	-0.26	7.81	6440671	50362620	-0.096	-0.042	-0.107	69.608	71.028	-60.763	-24458.04	224015.5	
002153	石基信息	-1.22	21.79	3238458	70564488	0.081	0.205	-0.249	50.161	57.418	-83.255	-274722.4	-68814.22	
002154	报 喜 鸟	0.50	4.00	12701200	50955352	0.068	0.049	0.038	24.490	24.490	67.654	987723.2	339835.8	
002155	湖南黄金	-0.29	10.37	23828148	248212912	0.225	0.177	0.095	21.101	15.753	137.264	584344.0	165395.2	
002156	通富微电	-1.37	9.39	5514548	51843224	-0.084	-0.013	-0.142	81.955	80.000	-83.486	303439.7	204684.2	
002157	正邦科技	1.34	4.55	10368721	47011052	-0.010	0.001	-0.020	22.727	38.182	-16.555	337510.4	386667.5	
002158	汉钟精机	-1.80	15.79	36219416	569993280	-0.461	-0.079	-0.764	91.250	91.250	-121.018	854657.1	967707.2	
002159	三特索道	-0.22	22.66	710300	16077445	-0.251	-0.129	-0.242	80.478	82.374	-94.373	-51508.14	-38934.35	
002160	常铝股份	-0.25	8.06	13415038	107697776	0.332	0.325	0.013	44.324	39.234	5.373	663679.2	308317.3	
002161	远 望 谷	-6.09	10.79	109376624	1151006976	0.729	0.717	0.023	52.896	31.567	-43.415	9934389.0	3165340.0	
002162	悦心健康	-0.53	5.61	3182201	17858000	-0.290	-0.205	-0.169	88.000	88.000	-84.518	-275836.6		
002163	中航三鑫	0.51	7.91	6910801	54266724	-0.070	-0.010	-0.120	53.285	55.245	-54.757	960917.1	826256.0	
002164	宁波东力	2.23	10.08	4753256	47813668	-0.082	-0.062	-0.041	68.142	68.142	-50.518	-376373.1	-261816.5	
002165	红 宝 丽	0.83	6.06	3112896	18797296	-0.039	-0.023	-0.032	52.308	52.308	-26.825	54319.05	-45493.41	
002166	莱茵生物	-0.46	10.92	5288311	57438024	0.001	0.028	-0.053	51.370	51.370	-83.105	178814.6	139402.3	
002167	东方锆业	1.97	11.40	15891242	180299072	0.207	0.238	-0.061	52.153	42.085	6.916	2998724.3	1910746.9	
002168	深圳惠程													
002169	智光电气	-0.45	6.59	3157768	20755772	-0.297	-0.221	-0.151	88.430	91.716	-90.966	-659871.6	-457093.0	
002170	芭田股份	0.15	6.81	2103414	14305674	-0.141	-0.091	-0.100	75.000	77.670	-69.555	-21820.12	-98542.73	
002171	楚江新材	-0.13	15.65	2671736	41757432	0.252	0.199	0.105	13.372	13.372	104.907	40123.81	-11021.65	
002172	澳洋科技	1.02	7.92	4621842	36474948	-0.002	0.037	-0.077	56.098	56.098	-67.738	503257.0	396593.3	
002173	创新医疗	-0.61	14.64	448082	6571772	-0.363	-0.237	-0.253	97.647	97.895	-98.975	9335.672	34835.20	
002174	游族网络	0.99	29.54	4957210	145690624	-0.241	-0.054	-0.375	48.588	60.549	-45.050	217376.6	331195.7	
002175	东方网络	-2.27	9.88	26834276	263567952	-1.188	-0.683	-1.011	95.481	95.481		-2206989.0		
002176	江特电机	-3.33	10.74	58860724	638449344	0.445	0.340	0.208	22.318	19.188	126.972	5168337.0	1864210.3	
002177	御银股份	0.56	5.39	4685201	25089920	-0.099	-0.067	-0.064	72.059	75.641	-71.986	30347.38	78481.55	
002178	延华智能	-0.09	10.80	4521373	48666388	0.042	0.055	-0.025	20.690	25.806	34.146	202738.8	180910.9	
002179	中航光电	5.10	35.63	11698896	409239104	1.047	0.976	0.141	0.000	0.000	207.588	763319.4	492687.8	
002180	纳思达	2.90	22.34	1448897	32282880	-0.827	-0.831	0.008	64.352	71.053	-13.096	24682.74	869.453	
002181	粤 传 媒	1.18	5.15	4134178	21173474	-0.106	-0.087	-0.039	60.345	66.667	-61.136	50782.16	25778.54	
002182	云海金属	2.57	10.39	45022252	467600224	0.407	0.359	0.096	12.925	7.480	123.345	3089592.0	1282536.1	
002183	怡 亚 通	0.25	7.99	11409374	91408080	-0.152	-0.071	-0.161	84.167	84.167	-74.363	179780.5	154369.8	
002184	海得控制	0.92	13.12	1580323	20721632	-0.341	-0.207	-0.267	78.723	78.814	-66.380	158354.2	101961.3	
002185	华天科技	-0.14	6.99	22708062	158033344	0.012	0.065	-0.106	61.165	61.165	-48.233	-831917.7	98745.31	
002186	全 聚 德	2.37	19.04	2123286	39814008	-0.326	-0.223	-0.204	67.045	70.103	-77.130	39980.76	44149.24	
002187	广百股份	1.09	12.01	1805624	21609816	-0.135	-0.070	-0.131	64.583	64.583	-56.208	187477.7	146670.6	
002188	巴士在线	-0.04	25.35	717367	18118994	-0.174	-0.157	-0.033	20.080	53.828	-34.107	-194585.1	-114408.5	
002189	利达光电	2.11	15.97	2142884	33692372	-0.197	-0.090	-0.213	63.396	63.396	-52.335	93540.03	95046.47	
002190	成飞集成	3.66	26.90	4639504	122850600	-0.046	0.068	-0.228	46.084	46.084	-29.540	431844.8	235412.8	
002191	劲嘉股份	0.00	9.28	7247583	67108952	0.007	0.027	-0.041	80.000	67.606	-64.598	245601.4	157368.8	
002192	融捷股份					1.367	0.845	1.043	6.019	4.449	160.802	861309.4	196001.8	
002193	如意集团	-0.06	15.41	1188752	18318318	0.101	0.089	0.022	27.897	24.528	18.575	120802.1	123911.2	
002194	武汉凡谷	-0.90	7.75	2173646	16811212	-0.318	-0.211	-0.216	89.326	89.785	-87.638	1330.392	94370.02	
002195	二三四五	3.18	6.48	57308584	371814592	-0.045	0.035	-0.160	60.185	65.041	-35.593	8871674.0	7146811.0	
002196	方正电机	-1.69	11.02	4465404	49344236	-0.036	0.113	-0.297	89.189	89.189	-93.506	294219.0	369434.0	
002197	证通电子	3.19	12.28	5267486	63885844	-0.117	-0.002	-0.229	71.661	71.661	-54.951	929704.4	638684.6	
002198	嘉应制药	-0.15	12.96	3162540	40632304	-0.182	-0.123	-0.119	74.468	83.217	-106.454	97110.91	257369.9	
002199	东晶电子	-2.70	15.12	1600853	24438798	-0.114	-0.177	0.125	20.974	30.363	91.491	134495.3	122747.5	
002200	云投生态	-0.27	18.15	1824601	32911564	-0.221	-0.335	0.227	51.171	51.171	27.732	-152635.1	-160088.1	
002201	九鼎新材	0.94	8.59	1383610	11702452	-0.317	-0.231	-0.172	72.727	74.332	-84.173	-121487.5	-40045.35	
002202	金风科技	0.61	14.88	6587048	97749640	-0.132	-0.071	-0.121	45.217	60.870	-36.451	634359.8	783753.8	
002203	海亮股份	1.04	8.75	13913853	121770504	0.212	0.184	0.057	20.792	16.031	120.491	778368.3	398463.9	
002204	大连重工	0.49	4.07	9631302	39010876	-0.016	-0.014	-0.004	28.125	30.303	5.065	433994.9	284142.1	
002205	国统股份	0.48	23.03	1342119	30989802	-1.467	-1.102	-0.732	77.454	81.694	-85.070	-158538.2	-12221.88	
002206	海 利 得	3.35	7.09	9371505	65741732	-0.100	-0.071	-0.057	51.250	57.609	-13.063	-70549.84	-3529.679	
002207	*ST准油	4.97	9.09	20653468	185944848	-0.041	-0.082	0.082	7.563	7.563	121.189	58704.54	-84269.02	
002208	合肥城建	2.48	11.97	4900777	59534832	-0.231	-0.156	-0.149	49.754	55.652	-19.023	68758.81	50266.62	
002209	达 意 隆	-0.79	12.50	871090	10822747	-0.313	-0.224	-0.177	78.092	81.548	-62.575	-166440.6	-87720.91	
002210	飞马国际	3.71	10.89	8142565	87510696	0.061	0.027	0.067	16.972	16.972	166.348	319593.9	102573.8	
002211	宏达新材	1.73	10.00	16422098	164161344	0.312	0.286	0.052	38.424	28.159	74.022	1574634.6	590883.4	
002212	南洋股份	1.00	13.19	797183	10466506	-0.122	-0.094	-0.056	79.245	67.021	-82.727	-44196.29	-122952.7	
002213	特 尔 佳	2.27	21.17	573410	11994487	-0.400	-0.320	-0.160	48.571	56.216	-51.316	-33692.22	-11805.22	
002214	大立科技	1.05	7.67	4558538	34501524	-0.215	-0.140	-0.149	64.336	77.533	-61.034	442027.3	413136.7	
002215	诺 普 信	2.19	8.39	26668340	219943136	0.006	0.025	-0.038	38.356	38.095	1.583	535193.3	-211420.4	
002216	三全食品	-0.59	8.45	2155680	18221166	-0.063	-0.037	-0.052	48.864	48.864	-43.794	71217.72	131901.1	
002217	合力泰	-0.66	9.07	11719536	106824504	-0.115	-0.053	-0.125	64.925	68.027	-35.343	223500.6	499500.9	
002218	拓日新能	0.71	4.26	6913710	29383064	-0.151	-0.100	-0.102	78.947	79.798	-76.405	-608642.3	-70278.98	
002219	恒康医疗	-0.86	11.57	1844625	21425264	-0.109	-0.087	-0.046	35.507	38.194	-112.226	544727.6	689418.1	
002220	天宝股份	0.37	8.10	1851845	14891068	-0.163	-0.108	-0.110	76.154	77.857	-68.565	-51948.87	-22402.12	
002221	东华能源	2.92	11.65	17638380	205199824	0.134	0.072	0.124	9.859	8.537	163.732	187879.0	-125607.9	
002222	福晶科技	0.36	14.10	6604216	92792248	-0.170	-0.094	-0.153	65.854	69.163	-68.950	339120.5	297416.1	
002223	鱼跃医疗	-1.30	18.94	8153283	154686560	-0.959	-0.534	-0.850	82.409	84.354	-84.111	-625622.3	-193399.6	
002224	三 力 士	1.55	10.49	8244606	85804968	-0.166	-0.067	-0.197	74.408	74.408	-57.201	775919.4	407182.6	
002225	濮耐股份	10.00	6.49	34476920	223709920	0.101	0.026	0.151	0.000	0.000	336.323	846094.4	263245.2	
002226	江南化工	1.45	7.01	8100602	56343408	-0.026	0.012	-0.076	58.333	58.333	-41.436	179109.6	51814.08	
002227	奥 特 迅	1.47	17.21	1122876	19388672	-0.332	-0.160	-0.344	74.581	74.581	-59.937	57876.94	71433.51	
002228	合兴包装	1.32	4.60	4210038	19228200	-0.014	-0.001	-0.025	41.667	60.377	-32.318	46618.98	-7115.091	
002229	鸿博股份	-0.20	9.76	4549268	44134360	-0.414	-0.297	-0.234	84.080	86.722	-80.105	111207.5	203625.6	
002230	科大讯飞	0.87	46.23	78517296	3637196288	2.729	2.478	0.501	15.706	10.000	124.809	6991574.0	3104249.3	
002231	奥维通信	0.28	10.72	1686220	18041624	-0.070	-0.052	-0.036	37.391	51.351	-52.343	-103445.2	-144513.8	
002232	启明信息	0.92	10.93	2509453	27142226	-0.485	-0.383	-0.204	83.843	84.583	-81.094	34399.34	160965.8	
002233	塔牌集团	2.01	13.21	52614144	691476736	0.138	0.046	0.184	9.551	22.596	125.464	4601991.0	1846025.6	
002234	民和股份	-2.43	16.89	13516831	231977600	1.116	0.890	0.452	19.902	14.516	112.939	1117444.6	808111.9	
002235	安妮股份	2.80	12.13	7517505	89346192	-0.081	-0.058	-0.046	49.505	49.505	-14.059	556599.8	322669.8	
002236	大华股份	3.79	24.94	38726500	956244608	0.873	0.902	-0.058	14.778	11.811	87.570	3134357.5	2697601.0	
002237	恒邦股份	-0.88	11.24	11747372	133025896	0.271	0.219	0.103	30.469	26.000	71.905	899304.3	423922.3	
002238	天威视讯	1.14	10.63	1302011	13804538	-0.330	-0.192	-0.276	85.388	85.388	-80.689	40204.35	54298.17	
002239	奥特佳	-0.49	4.06	6919606	28036560	-0.072	-0.033	-0.077	91.525	92.647	-98.580	-273114.5	57938.79	
002240	威华股份	0.37	13.61	20873488	284186592	0.388	0.335	0.106	12.448	10.676	108.073	1294803.4	420169.6	
002241	歌尔股份	1.05	19.20	23840034	453539904	0.088	0.033	0.111	23.695	33.333	122.368	2002912.1	1723365.8	
002242	九阳股份	1.52	18.02	5045347	90105088	-0.284	-0.156	-0.255	78.307	85.714	-84.895	98748.17	191682.7	
002243	通产丽星	0.55	9.11	3890167	35611160	-0.090	-0.017	-0.146	77.711	74.138	-77.296	-186864.6	-58240.06	
002244	滨江集团	0.15	6.74	12314849	83131368	-0.056	-0.053	-0.005	42.553	59.091	15.172	-1030586.3	-711946.4	
002245	澳洋顺昌	-0.47	8.52	9194548	78202456	-0.073	0.003	-0.151	84.247	84.247	-99.344	421463.7	317775.1	
