历史行情.指标排序沪深Ａ股 日期:2017-07-19,三 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
002450	康得新	0.74	21.67	30580292	659599360	0.124	0.259	-0.269	-0.364	-0.129	0.095	0.261	59.492	58.485	
002451	摩恩电气	1.23	21.40	2157477	46268660	0.393	0.413	-0.040	-0.051	0.218	0.333	0.385	10.278	9.677	
002452	长高集团	0.94	6.41	3100790	19683758	-0.074	-0.006	-0.136	-0.827	-0.272	-0.032	0.116	-1.866	2.965	
002453	天马精化	0.13	7.92	3048593	23979660	0.054	0.094	-0.081	-0.204	0.338	0.201	0.242	-0.542	3.005	
002454	松芝股份	0.76	12.00	1811064	21635718	-0.127	-0.039	-0.177	-0.447	-0.137	-0.079	0.036	-0.088	5.385	
002455	百川股份	6.60	11.46	13506341	151545456	0.122	0.005	0.234	0.742	0.456	0.239	0.020	47.750	29.495	
002456	欧菲光	9.95	19.34	81025384	1513577600	0.424	0.446	-0.044	0.190	0.148	0.368	0.485	228.889	172.239	
002457	青龙管业	-6.00	12.69	51749708	658132544	-0.999	-0.393	-1.212	-0.845	-0.251	-0.384	0.043	149.914	145.367	
002458	益生股份	0.81	26.20	9533280	247586752	1.148	0.921	0.453	0.942	0.221	0.734	0.631	18.201	14.846	
002459	天业通联	-0.50	13.85	4067505	56257552	-0.672	-0.498	-0.348	-1.608	-1.048	-0.588	-0.450	-25.121	-24.463	
002460	赣锋锂业	3.26	54.72	32375284	1740411008	2.692	2.253	0.879	1.111	0.920	0.886	0.782	199.452	205.281	
002461	珠江啤酒	1.58	10.95	2968810	32195600	-0.098	0.048	-0.292	-0.780	-0.207	0.006	0.187	0.396	1.186	
002462	嘉事堂	-0.33	36.64	1281474	47200660	-0.361	-0.188	-0.346	-0.176	0.117	-0.080	-0.009	2.089	3.168	
002463	沪电股份	0.93	4.36	10924402	47236272	-0.026	0.006	-0.064	-0.510	-0.258	-0.020	0.100	8.655	16.924	
002464	金利科技														
002465	海格通信	1.46	11.13	10812684	119432272	0.092	0.109	-0.033	-0.213	-0.051	0.178	0.172	40.362	43.472	
002466	天齐锂业	3.06	63.75	28622668	1803746304	3.544	3.195	0.698	1.271	0.983	0.999	0.931	186.827	197.609	
002467	二六三	0.83	7.29	4330879	31396506	-0.173	-0.083	-0.181	-1.262	-0.634	-0.216	-0.032	-16.320	-4.489	
002468	申通快递	0.87	25.52	3222230	81867064	-0.047	-0.089	0.085	-0.053	-0.273	-0.065	-0.035	4.937	4.481	
002469	三维工程	1.09	7.41	2228549	16349244	-0.025	0.047	-0.143	-1.311	-0.265	0.098	0.253	8.462	11.167	
002470	金正大	1.44	7.76	25236914	195844672	0.115	0.094	0.042	0.337	0.023	0.199	0.188	40.998	31.003	
002471	中超控股	1.73	4.71	8688078	40743196	-0.035	-0.005	-0.061	-0.362	-0.022	0.010	0.085	11.662	19.292	
002472	双环传动	1.64	9.90	2696579	26485622	-0.126	0.007	-0.264	-1.042	-0.449	-0.094	0.138	-3.894	-1.033	
002473	*ST圣莱														
002474	榕基软件	0.11	9.52	5976419	56510592	-0.255	-0.098	-0.315	-1.784	-0.638	-0.203	-0.011	-18.082	-1.232	
002475	立讯精密	6.13	20.76	27643292	560195264	0.295	0.211	0.168	0.288	0.056	0.173	0.136	46.639	30.004	
002476	宝莫股份	1.42	7.12	5170500	36663556	-0.115	0.011	-0.251	-1.774	-1.022	-0.122	0.162	-31.106	-19.593	
002477	雏鹰农牧	0.94	4.29	25718450	111223352	-0.055	-0.046	-0.017	-0.639	-0.314	-0.119	-0.117	111.126	102.579	
002478	常宝股份	1.97	6.21	16180586	99847984	0.079	0.018	0.122	0.353	-0.034	0.103	-0.067	33.041	19.626	
002479	富春环保	0.81	11.14	7727875	85602048	-0.125	-0.016	-0.217	-0.638	-0.170	-0.015	0.107	-3.085	3.852	
002480	新筑股份	0.40	7.53	5972052	44160252	-0.142	-0.084	-0.115	-0.825	-0.516	-0.186	-0.087	-7.201	-1.298	
002481	双塔食品	1.89	6.46	7489184	47661908	-0.082	-0.053	-0.058	-0.569	-0.260	-0.143	-0.085	11.824	5.421	
002482	广田集团	1.21	8.37	4007360	33436606	-0.055	0.072	-0.255	-1.542	-0.209	0.027	0.255	-13.206	-23.746	
002483	润邦股份	0.98	6.21	2341091	14442271	-0.109	-0.058	-0.101	-0.800	-0.356	-0.159	-0.064	-0.186	3.882	
002484	江海股份	1.90	9.63	2275319	21677092	0.073	0.155	-0.164	-0.995	-0.053	0.255	0.358	17.107	19.647	
002485	希努尔	-0.07	26.68	2553900	68165888	0.685	0.843	-0.316	-0.153	-0.244	0.417	0.595	18.051	17.004	
002486	嘉麟杰														
002487	大金重工	1.62	5.65	4172621	23234238	-0.164	-0.092	-0.143	-1.115	-0.473	-0.238	-0.085	-11.301	-3.432	
002488	金固股份	1.07	10.37	2682413	27614906	-0.300	-0.133	-0.332	-1.461	-0.646	-0.247	-0.038	-8.666	-0.340	
002489	浙江永强	0.16	6.19	7721046	47496280	-0.069	-0.043	-0.052	-0.496	-0.243	-0.130	-0.061	-13.757	-5.221	
002490	*ST墨龙	4.91	4.70	9779263	44835048	0.021	0.012	0.018	0.273	0.157	0.125	0.079	-3.328	-5.175	
002491	通鼎互联	1.11	12.74	3695048	46802392	0.006	0.127	-0.242	-0.725	-0.004	0.147	0.267	-1.649	-0.384	
002492	恒基达鑫	1.11	8.23	10456206	84328080	-0.214	-0.035	-0.359	-2.578	-1.789	-0.308	-0.020	19.570	19.693	
002493	荣盛石化	1.44	10.59	19778296	207618272	0.262	0.230	0.065	0.210	0.422	0.392	0.360	62.968	48.690	
002494	华斯股份	0.41	12.30	10234970	126088608	-0.990	-0.766	-0.449	-2.225	-1.708	-0.865	-0.670	-49.385	-65.260	
002495	佳隆股份	1.42	4.29	3340615	14263799	-0.066	-0.030	-0.071	-0.825	-0.362	-0.126	-0.002	-11.679	0.524	
002496	辉丰股份	3.48	5.06	22209406	110905248	0.051	0.061	-0.019	-0.128	0.067	0.205	0.250	51.076	48.215	
002497	雅化集团	2.46	12.10	84386960	1009353984	0.639	0.579	0.120	1.108	0.962	1.101	0.982	337.921	324.448	
002498	汉缆股份	0.84	3.60	5828047	20887060	-0.009	0.002	-0.021	-0.357	0.046	0.021	0.061	8.095	17.993	
002499	科林环保					-0.753	-0.320	-0.865			-0.269		-3.212		
002500	山西证券	10.02	11.42	175320528	1937561344	0.377	0.287	0.180	0.365	0.488	0.574	0.407	328.348	216.613	
002501	利源精制	2.04	10.99	12280023	134257088	-0.048	0.018	-0.133	-0.670	-0.207	0.022	0.078	13.800	19.343	
002502	骅威文化					-0.250	-0.157	-0.185	-1.544		-0.305	-0.216	-56.470	-54.076	
002503	搜于特	-1.14	6.92	14789007	101751808	0.035	0.049	-0.029	-0.268	0.128	0.159	0.107	17.182	34.336	
002504	*ST弘高														
002505	大康农业														
002506	协鑫集成	1.42	4.28	13134113	55963604	0.004	0.036	-0.063	-0.140	0.183	0.107	0.245	32.725	50.813	
002507	涪陵榨菜	0.94	10.70	6322438	66916904	-0.122	-0.069	-0.108	-0.602	-0.255	-0.139	-0.040	-0.199	-0.861	
002508	老板电器	1.14	41.85	3517446	146312176	-0.238	-0.183	-0.110	-0.395	-0.294	-0.111	-0.110	-1.789	-8.963	
002509	天广中茂					0.093	0.049	0.088			0.122	0.080	36.349	20.862	
002510	天汽模	2.97	6.94	67294152	460064480	0.071	0.208	-0.274	-1.212	-0.248	0.364	0.648	204.112	219.981	
002511	中顺洁柔	0.45	13.27	3165246	41725540	0.273	0.289	-0.031	-0.100	0.245	0.374	0.428	14.803	13.900	
002512	达华智能	0.12	16.28	2920748	47368812	0.226	0.295	-0.137	-0.207	0.118	0.270	0.321	12.219	19.338	
002513	蓝丰生化	-0.09	11.60	4687061	53875636	-0.609	-0.251	-0.717			-0.379		-10.886		
002514	宝馨科技	0.63	8.04	2087462	16732300	-0.020	0.001	-0.041	-0.499	-0.277	-0.004	0.023	2.670	3.422	
002515	金字火腿	1.74	9.37	3625202	33890148	0.084	0.202	-0.237	-0.605	-0.189	0.266	0.459	5.909	28.390	
002516	旷达科技	1.15	5.30	5223385	27440604	-0.028	0.003	-0.062	-0.866	-0.243	0.016	0.085	1.495	14.291	
002517	恺英网络	-1.52	32.30	3963389	126721152	-0.334	-0.044	-0.580	-0.672	-0.470	-0.119	0.033	-1.155	-1.045	
002518	科士达	2.59	15.85	4404702	69657328	0.296	0.281	0.029	-0.012	-0.056	0.284	0.274	9.689	10.437	
002519	银河电子	-0.59	6.73	7466955	49598544	-0.318	-0.198	-0.241	-1.263	-0.744	-0.432	-0.231	-24.469	-12.623	
002520	日发精机	0.65	9.35	3198773	29654188	0.020	0.051	-0.062	-0.492	-0.075	0.160	0.193	7.683	10.098	
002521	齐峰新材	1.42	10.02	5573210	55116248	0.011	0.021	-0.019	-0.104	0.113	0.088	0.064	17.007	17.983	
002522	浙江众成	0.14	14.45	2723478	39212904	-0.474	-0.366	-0.215	-0.722	-0.243	-0.329	-0.255	-13.356	-12.588	
002523	天桥起重	1.15	5.29	3080836	16147274	-0.035	-0.030	-0.010	-0.239	-0.071	-0.066	-0.102	-3.777	-2.945	
002524	光正集团	3.04	7.79	26057272	200861904	-0.114	0.051	-0.329	-2.958	-1.027	0.218	0.655	204.818	212.560	
002526	山东矿机	3.26	7.29	4929016	35210564	-0.075	-0.073	-0.004	-0.371	-0.219	-0.113	-0.066	11.037	3.340	
002527	新时达	1.10	10.10	1858943	18587264	-0.122	-0.058	-0.130	-0.503	-0.182	-0.071	0.020	-1.718	3.195	
002528	英飞拓	0.93	5.45	2798485	15197286	-0.086	-0.041	-0.089	-1.179	-0.317	-0.110	-0.004	3.249	3.941	
002529	海源机械	-0.38	15.75	3024266	47268328	-0.200	0.072	-0.544	-1.229	-0.600	-0.040	0.204	1.926	4.834	
002530	金财互联	1.07	28.35	1710844	47591320	-0.178	0.059	-0.473	-0.144	1.103	0.186	0.305	-0.886	1.418	
002531	天顺风能	0.63	6.36	3986613	25239780	-0.101	-0.068	-0.066	-0.396	-0.360	-0.216	-0.146	-18.175	-9.101	
002532	新界泵业	0.65	7.80	6693849	51667328	-0.091	0.004	-0.192	-1.616	-0.617	-0.075	0.078	0.407	0.076	
002533	金杯电工	0.69	7.28	3425137	24822644	-0.051	0.008	-0.118	-0.718	-0.270	0.017	0.107	10.903	18.174	
002534	杭锅股份	0.09	10.95	15622001	169243680	0.328	0.198	0.261	0.638	0.335	0.420	0.237	41.240	28.904	
002535	林州重机	1.81	5.07	5762285	28813052	-0.042	-0.001	-0.081	-0.659	-0.121	0.009	0.111	13.927	20.020	
002536	西泵股份	-0.74	13.46	7734331	104469304	0.349	0.337	0.025	0.365	0.568	0.542	0.456	14.450	21.559	
002537	海立美达	0.09	10.87	2898994	31209102	-0.244	-0.058	-0.372	-1.215	-0.252	-0.106	0.090	-12.190	-6.586	
002538	司尔特	2.66	9.25	7323156	67174448	0.028	0.006	0.045	0.434	0.227	0.044	-0.005	-2.911	-1.410	
002539	云图控股	0.00	7.69	6496159	49610512	-0.168	-0.008	-0.321	-1.740	-0.965	-0.109	0.196	14.946	21.961	
002540	亚太科技	2.95	6.98	7634755	52708956	-0.018	0.015	-0.066	-0.215	0.015	0.047	0.130	22.722	22.773	
002541	鸿路钢构	1.19	16.17	820315	13150426	-0.212	-0.063	-0.298	-0.906	-0.427	-0.102	0.019	-0.984	0.533	
002542	中化岩土	1.05	9.65	21728552	207866320	-0.827	-0.614	-0.425	-2.600	-1.813	-0.922	-0.624	-160.117	-123.607	
002543	万和电气	-1.51	20.94	3147000	66320888	-0.582	-0.119	-0.926	-0.566	-0.198	-0.212	-0.045	-5.526	-2.345	
002544	杰赛科技	-0.05	19.31	4577341	87963824	-0.833	-0.451	-0.763	-2.099	-1.088	-0.421	-0.178	-30.435	-25.218	
002545	东方铁塔	0.83	12.17	2459800	29651178	0.138	0.209	-0.143	0.126	0.173	0.174	0.258	8.799	0.497	
002546	新联电子	1.44	5.65	3353346	18792748	-0.059	-0.006	-0.105	-1.159	-0.447	-0.051	0.088	4.897	15.185	
002547	春兴精工														
002548	金新农	0.56	10.75	1280847	13655549	-0.316	-0.178	-0.275	-1.360	-0.463	-0.291	-0.154	-4.890	-3.994	
002549	凯美特气	0.14	7.10	2006796	14137390	-0.118	-0.079	-0.078	-0.789	-0.482	-0.205	-0.148	-7.481	-6.988	
002550	千红制药	1.08	5.63	4940405	27626706	-0.082	-0.045	-0.075	-0.722	-0.236	-0.133	-0.058	-28.310	-22.652	
002551	尚荣医疗	-0.22	9.26	5886676	54230300	-0.314	-0.147	-0.334	-1.164	-0.499	-0.317	-0.110	-18.605	-11.441	
002552	宝鼎科技	0.28	10.64	2190651	23227408	-0.524	-0.360	-0.329	-2.420	-1.359	-0.556	-0.329	-30.848	-16.740	
002553	南方轴承	0.19	10.79	2008000	21547534	-0.054	0.074	-0.255	-1.647	-0.437	0.080	0.286	11.915	12.658	
002554	惠博普	1.31	5.43	7980678	42919444	-0.181	-0.131	-0.099	-1.249	-0.690	-0.382	-0.282	-18.542	-13.093	
002555	三七互娱	3.39	22.86	8436608	189722816	-0.552	-0.302	-0.501	-1.457	-0.860	-0.358	-0.162	-14.378	-16.487	
002556	辉隆股份	1.77	6.91	7808326	54004220	-0.045	0.002	-0.094	-0.891	-0.202	0.034	0.098	3.390	13.731	
002557	洽洽食品	1.50	13.50	1175548	15754209	-0.145	-0.028	-0.234	-0.541	-0.283	-0.108	0.061	-2.370	-2.109	
002558	巨人网络	-0.02	43.20	3016842	129171120	-0.534	-0.353	-0.363	-1.079	-0.455	-0.047	0.002	3.178	6.667	
002559	亚威股份	3.06	11.12	4896924	54128816	0.057	0.077	-0.039	-0.160	0.036	0.132	0.138	6.641	5.780	
002560	通达股份	0.00	7.88	4750166	37242228	-0.148	0.011	-0.317	-1.141	-0.391	-0.020	0.219	21.890	29.835	
002561	徐家汇	0.55	12.89	4378477	56045384	-0.055	0.026	-0.161	-0.720	-0.229	0.044	0.108	9.581	19.115	
002562	兄弟科技	2.18	12.67	5149963	64470192	-0.072	0.082	-0.308	-1.400	-0.447	0.071	0.262	5.490	9.461	
002563	森马服饰	0.38	7.90	6633708	52244824	-0.177	-0.121	-0.113	-0.603	-0.353	-0.272	-0.154	-30.230	-23.273	
002564	天沃科技	0.23	8.79	5365498	47191388	-0.224	-0.228	0.008	-0.481	-0.280	-0.341	-0.418	-25.855	-15.395	
002565	顺灏股份	-1.68	6.42	5263769	33557916	-0.316	-0.231	-0.170	-1.589	-0.776	-0.548	-0.393	-28.539	-22.550	
002566	益盛药业	-0.51	9.85	5533006	53950336	-0.229	-0.076	-0.307	-1.409	-0.446	-0.131	0.005	-6.285	-0.720	
002567	唐人神					-0.228	-0.180	-0.097			-0.323	-0.232	3.034	0.984	
002568	百润股份	-0.78	16.49	2813306	46138780	-0.031	-0.002	-0.058	-0.659	0.116	0.102	0.065	1.101	2.880	
002569	步森股份														
002570	贝因美					-0.183	-0.070	-0.226	-0.820	-0.352	-0.112	-0.062	-13.894	9.918	
002571	*ST德力	1.67	6.70	6905623	45944476	-0.203	-0.161	-0.084	-0.942		-0.302	-0.286	-13.874	-5.633	
002572	索菲亚	-0.35	39.48	2284090	90593080	0.087	0.183	-0.191	0.072	-0.119	-0.005	0.085	-1.058	-2.242	
002573	清新环境	0.77	16.94	12619315	211125328	-0.423	-0.242	-0.361	-0.405	0.048	-0.179	-0.050	-2.726	8.090	
002574	明牌珠宝	1.67	8.50	4829918	40893216	-0.014	0.035	-0.098	-0.875	-0.147	0.074	0.114	7.637	14.654	
002575	群兴玩具	-0.63	9.54	13122719	124309776	-0.106	-0.251	0.290	-0.178	-0.617	-0.356	-0.546	10.753	-2.113	
002576	通达动力														
002577	雷柏科技	0.71	19.82	2734718	54113996	-0.696	-0.277	-0.839	-2.147	-1.263	-0.272	0.064	-4.760	3.167	
002578	闽发铝业	5.44	5.04	40312816	199261296	0.139	0.090	0.097	0.781	0.531	0.437	0.212	162.019	150.056	
002579	中京电子	0.82	9.80	1825287	17748868	-0.255	-0.112	-0.285	-1.289	-0.675	-0.266	-0.031	-21.450	-16.762	
002580	圣阳股份	0.43	7.00	6477974	45164220	-0.161	-0.030	-0.261	-1.442	-0.516	-0.123	0.141	-5.632	5.624	
002581	未名医药	-1.44	19.78	4037343	79436800	-0.289	-0.281	-0.017	-0.414	-0.249	-0.187	-0.212	-1.591	-0.070	
002582	好想你	-0.81	14.78	31050224	456275232	0.642	0.317	0.650	1.258	0.529	0.603	0.158	74.525	46.710	
002583	海能达	2.07	16.31	10745567	174630576	0.223	0.265	-0.084	0.219	0.216	0.261	0.345	25.001	21.937	
002584	西陇科学	1.70	13.73	9433600	129068632	0.013	0.016	-0.006	-0.293	-0.387	-0.049	-0.051	4.313	0.513	
002585	双星新材	2.09	7.34	4740717	34404056	-0.119	-0.082	-0.072	-0.467	-0.404	-0.206	-0.101	-12.648	-10.520	
002586	围海股份														
002587	奥拓电子	1.68	7.28	4188287	30384120	-0.078	-0.057	-0.041	-0.732	-0.320	-0.111	-0.038	-4.127	-5.407	
002588	史丹利	1.03	6.84	7817773	52955960	-0.193	-0.091	-0.203	-1.436	-0.559	-0.224	-0.033	-9.029	1.021	
002589	瑞康医药	2.80	15.80	14005270	215883216	0.096	0.048	0.096	-0.217	0.257	0.168	0.034	18.155	22.512	
002590	万安科技	0.97	13.50	6994364	94359664	0.034	0.266	-0.464	-1.964	-0.381	0.294	0.473	9.472	17.186	
002591	恒大高新	0.66	12.29	3269055	40010444	-0.429	-0.038	-0.783	-3.004	-1.765	-0.265	0.222	7.679	9.173	
002592	八菱科技	0.49	26.73	875014	23307310	-0.416	-0.191	-0.450	-0.935	-0.282	-0.146	-0.014	-1.627	0.718	
002593	日上集团	1.41	5.02	4505285	22415128	-0.027	0.009	-0.073	-0.653	-0.248	0.030	0.130	5.420	9.038	
002594	比亚迪	1.27	49.59	3270832	161628352	-0.194	-0.006	-0.375	-0.231	-0.117	-0.053	0.010	-12.170	-9.270	
002595	豪迈科技	0.53	20.95	471603	9846625	-0.217	-0.112	-0.210	-0.420	-0.258	-0.129	-0.028	-1.752	-0.928	
002596	海南瑞泽					-0.061	-0.038	-0.045			-0.092	-0.046	-6.459	-3.771	
002597	金禾实业	3.86	21.23	8999195	189009920	0.141	0.264	-0.246	-0.352	-0.127	0.148	0.279	8.885	18.369	
002598	山东章鼓	4.88	11.17	2458355	26983084	0.044	0.145	-0.201	-0.452	-0.264	0.148	0.335	3.464	3.276	
002599	盛通股份	-0.07	13.76	967500	13220250	-0.350	-0.242	-0.217	-0.710	-0.443	-0.276	-0.203	-4.905	-3.844	
002600	江粉磁材														
002601	龙蟒佰利	6.10	18.95	71524792	1324837504	0.764	0.640	0.248	0.610	0.842	0.783	0.625	187.214	136.478	
002602	世纪华通	-0.60	34.99	2367528	82390160	0.298	0.631	-0.665	-0.441	0.087	0.179	0.296	-0.937	1.379	
002603	以岭药业	0.97	16.66	3612982	59495432	-0.002	0.103	-0.210	-0.555	-0.094	0.080	0.177	3.849	7.470	
002604	龙力生物	1.02	8.91	4924993	43509992	-0.041	0.022	-0.125	-0.742	-0.172	0.036	0.144	7.451	13.022	
002605	姚记扑克	0.46	12.99	2018919	26014016	-0.163	-0.009	-0.309	-0.821	-0.423	-0.083	0.105	-8.581	-0.706	
002606	大连电瓷														
002607	亚夏汽车	1.69	4.21	6667902	27769052	-0.077	-0.017	-0.120	-1.202	-0.625	-0.123	0.101	-11.188	-5.706	
002608	江苏国信	0.00	11.75	4224420	49563784	-0.158	-0.066	-0.185	-1.287	-0.576	-0.154	-0.060	6.051	4.020	
002609	捷顺科技	-0.27	14.91	1280110	19020658	-0.027	0.019	-0.093	-0.656	-0.318	0.022	0.069	2.313	2.280	
002610	爱康科技					-0.043	-0.014	-0.058			-0.115		-127.167		
002611	东方精工	0.07	13.69	4285581	58340472	0.106	0.235	-0.259	-1.174	-0.374	0.258	0.418	-9.878	-4.703	
002612	朗姿股份	1.10	12.86	1708691	21735860	-0.227	-0.131	-0.192	-0.828	-0.412	-0.164	-0.052	-3.671	-0.362	
002613	北玻股份	2.29	4.47	5098226	22790838	-0.146	-0.088	-0.116	-1.191	-0.858	-0.390	-0.153	-2.223	-3.695	
002614	奥佳华	0.64	17.26	3546124	60316984	0.104	0.321	-0.434	-0.740	-0.063	0.188	0.444	21.519	21.367	
002615	哈尔斯	1.94	9.98	2678246	26529102	-0.220	-0.061	-0.319	-1.231	-0.550	-0.215	0.046	-8.879	-2.240	
002616	长青集团	-0.90	9.91	13248274	130670712	-0.579	-0.412	-0.335	-1.777	-1.052	-0.651	-0.500	-90.406	-65.090	
002617	露笑科技	0.50	14.07	1638542	22906436	-0.195	-0.076	-0.239	-1.245	-0.526	-0.145	-0.037	-23.471	-21.149	
002618	丹邦科技	0.00	10.29	2020700	20808084	-0.410	-0.228	-0.363	-1.477	-0.752	-0.343	-0.097	-5.515	-1.056	
002619	巨龙管业					-0.339	-0.180	-0.318			-0.464	-0.208	-14.362	0.164	
002620	瑞和股份	0.16	12.47	2708694	33675632	-0.834	-0.430	-0.807	-1.943	-0.935	-0.610	-0.179	-13.484	-7.781	
002621	三垒股份					-0.053	-0.011	-0.084			-0.015		1.077		
002622	融钰集团														
002623	亚玛顿	0.58	24.14	1360261	32692266	-0.541	-0.112	-0.858	-0.937	-0.340	-0.102	0.077	-3.226	2.662	
002624	完美世界	1.62	30.70	5836440	175378096	-0.834	-0.433	-0.802	-0.998	-0.540	-0.363	-0.170	-13.765	-8.706	
002625	光启技术														
002626	金达威	4.72	13.54	4143824	54919792	0.061	0.228	-0.333	-1.450	-0.320	0.193	0.464	12.038	11.358	
002627	宜昌交运	1.05	17.37	793747	13687036	-0.169	0.002	-0.341	-0.846	-0.199	-0.006	0.113	1.692	2.716	
002628	成都路桥	1.95	7.85	12228104	95068160	0.394	0.310	0.169	1.371	1.079	0.935	0.687	104.712	99.290	
002629	仁智股份	0.61	6.62	3458000	22672024	-0.225	-0.136	-0.178	-1.011	-0.252	-0.269	-0.119	-22.480	-11.727	
002630	华西能源	0.54	11.19	3915494	43751844	-0.132	-0.095	-0.074	-0.560	-0.390	-0.148	-0.093	-9.569	-9.554	
002631	德尔未来	1.54	13.84	8432844	115355696	-0.029	0.210	-0.478	-1.682	-0.612	0.149	0.429	42.891	45.206	
002632	道明光学	0.50	7.98	4079277	32244796	0.007	0.018	-0.023	-0.790	-0.250	0.107	0.088	9.113	11.808	
002633	申科股份	0.78	14.16	1493201	21046188	-1.005	-0.877	-0.255	-2.085	-1.197	-0.851	-0.789	-18.088	-29.549	
002634	棒杰股份	0.29	6.98	3234900	22508248	-0.358	-0.224	-0.267	-1.949	-0.929	-0.465	-0.256	-16.013	-3.970	
002635	安洁科技	8.93	33.66	10040073	330857056	-0.565	-0.152	-0.826	-0.492	-0.569	-0.255	0.017	-7.596	-11.768	
002636	金安国纪	2.05	19.42	34993064	667643200	0.669	0.527	0.285	0.129	0.399	0.615	0.551	92.411	61.019	
002637	赞宇科技	-0.19	10.56	2734706	28890822	-0.022	0.000	-0.045	-0.198	-0.069	0.056	0.076	8.431	9.878	
002638	勤上股份														
002639	雪人股份	-0.12	8.29	7927150	64892464	-0.126	-0.025	-0.203	-1.466	-0.339	-0.000	0.136	20.632	26.855	
002640	跨境通	1.22	19.08	6215999	116836520	0.031	0.330	-0.598	-0.993	-0.093	0.159	0.437	3.668	6.804	
002641	永高股份	0.59	5.12	1750425	8923076	-0.039	-0.015	-0.047	-0.073	-0.054	-0.067	-0.004	-0.286	-0.700	
002642	荣之联	-1.32	18.76	13175304	246717024	-0.636	-0.228	-0.816			-0.225	-0.045	-25.110	-6.998	
002643	万润股份	0.70	12.92	12171362	155012368	-0.395	-0.156	-0.479	-1.716	-0.620	-0.229	0.006	-12.451	0.368	
002644	佛慈制药	1.00	9.11	2310606	20833632	-0.049	-0.020	-0.059	-0.293	-0.179	-0.053	0.022	-1.253	1.083	
002645	华宏科技	1.41	15.79	1005228	15711605	-0.517	-0.265	-0.505	-1.601	-0.691	-0.303	-0.069	-2.953	-0.700	
002646	青青稞酒	1.44	16.95	2020929	33922008	-0.067	-0.016	-0.102	-0.304	-0.126	-0.022	0.024	3.030	3.043	
002647	民盛金科	-0.14	35.98	309872	11143480	0.013	0.373	-0.719	-0.658	-0.360	0.061	0.252	-0.108	2.143	
002648	卫星石化	4.65	15.98	17066398	267369888	0.220	0.402	-0.364	-0.695	-0.007	0.271	0.566	36.138	43.991	
002649	博彦科技	0.92	9.92	4714086	46216684	-0.325	-0.182	-0.286	-1.563	-0.622	-0.300	-0.149	-27.871	-21.923	
002650	加加食品														
002651	利君股份	-0.11	9.01	9426100	84473728	-0.100	-0.001	-0.198	-1.294	-0.240	0.087	0.217	34.546	57.590	
002652	扬子新材	1.06	6.70	4362159	29032714	-0.197	-0.161	-0.071	-1.166	-0.619	-0.248	-0.134	-6.811	2.087	
002653	海思科	1.41	12.21	1208751	14622230	-0.220	-0.145	-0.150	-0.651	-0.353	-0.176	-0.074	-1.094	-0.566	
002654	万润科技					-0.021	-0.008	-0.027			-0.019		-6.370		
002655	共达电声	1.66	8.59	11798738	101007432	-0.147	-0.109	-0.077	-0.348	-0.459	-0.161	-0.083	-0.874	12.761	
002656	摩登大道	-0.06	15.74	911956	14351560	-0.233	-0.083	-0.301	-1.214	-0.522	-0.114	0.064	-0.617	-0.451	
002657	中科金财	0.35	25.88	3393004	87011968	-0.786	-0.428	-0.715	-1.496	-0.548	-0.246	-0.070	-14.777	-4.223	
002658	雪迪龙	0.00	14.17	6549391	91482416	-0.852	-0.535	-0.635	-3.121	-1.309	-0.652	-0.399	-1.515	-5.898	
002659	中泰桥梁	-0.96	15.53	1691534	26164004	0.215	0.339	-0.247	-0.455	0.174	0.309	0.422	5.795	7.951	
002660	茂硕电源	1.18	8.55	1722100	14543642	-0.209	-0.072	-0.274	-1.581	-0.736	-0.173	0.032	-3.345	1.182	
002661	克明面业	0.00	15.23	1400382	21191692	-0.225	-0.133	-0.184	-0.524	-0.297	-0.184	-0.101	-6.230	-3.912	
002662	京威股份	1.52	6.68	4613206	30428228	-0.131	-0.062	-0.139	-0.905	-0.364	-0.158	-0.021	-12.527	-6.078	
002663	普邦股份					-0.038	-0.037	-0.000	0.112	-0.072	-0.147	-0.147	15.103	-11.671	
002664	信质电机	2.55	27.38	3238336	87939792	0.143	0.504	-0.723			0.238	0.416	46.088	45.943	
002665	首航节能	0.14	7.14	13145939	93725528	-0.097	-0.103	0.011	-0.480	-0.229	-0.184	-0.249	-2.877	-4.377	
002666	德联集团	1.21	5.87	4288862	24879064	-0.137	-0.089	-0.097	-0.974	-0.524	-0.213	-0.109	-0.357	3.156	
002667	鞍重股份	0.06	16.46	1529407	24988714	-0.419	-0.170	-0.498	-1.214	-0.554	-0.226	-0.006	-5.387	-2.861	
002668	奥马电器					-0.282	-0.287	0.010	-0.186	-0.200	-0.179	-0.197	-0.313	-1.625	
002669	康达新材														
002670	国盛金控	3.73	15.29	3587105	53838820	-0.154	-0.031	-0.246	-1.617	-1.212	-0.147	0.086	-4.844	2.672	
002671	龙泉股份	-2.19	8.94	6939502	62170536	-0.565	-0.332	-0.465	-1.905	-1.348	-0.635	-0.397	-51.180	-59.041	
002672	东江环保	1.69	15.63	3388882	52387260	-0.362	-0.184	-0.357	-0.881	-0.428	-0.207	-0.081	-11.906	-8.881	
